Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
6.2475	-10.6205	-0.40735
6.2475	-10.6164	-0.407751
6.2475	-10.6123	-0.408151
6.2475	-10.6083	-0.408553
6.2475	-10.6042	-0.408955
6.2475	-10.6001	-0.409357
6.2475	-10.596	-0.409761
6.2475	-10.592	-0.410164
6.2475	-10.5879	-0.410569
6.2475	-10.5838	-0.410974
6.2475	-10.5797	-0.411379
6.2475	-10.5757	-0.411786
6.2475	-10.5716	-0.412192
6.2475	-10.5675	-0.4126
6.2475	-10.5634	-0.413008
6.2475	-10.5593	-0.413416
6.2475	-10.5552	-0.413826
6.24751	-10.5511	-0.414236
6.24751	-10.547	-0.414646
6.24751	-10.5429	-0.415057
6.24751	-10.5388	-0.415469
6.24751	-10.5347	-0.415881
6.24751	-10.5306	-0.416294
6.24751	-10.5265	-0.416708
6.24751	-10.5224	-0.417122
6.24751	-10.5183	-0.417537
6.24751	-10.5142	-0.417952
6.24751	-10.5101	-0.418368
6.24751	-10.506	-0.418785
6.24751	-10.5019	-0.419202
6.24751	-10.4977	-0.41962
6.24751	-10.4936	-0.420038
6.24751	-10.4895	-0.420457
6.24751	-10.4854	-0.420877
6.24751	-10.4812	-0.421298
6.24751	-10.4771	-0.421719
6.24751	-10.473	-0.42214
6.24751	-10.4689	-0.422563
6.24751	-10.4647	-0.422986
6.24751	-10.4606	-0.423409
6.24751	-10.4565	-0.423834
6.24751	-10.4523	-0.424258
6.24751	-10.4482	-0.424684
6.24751	-10.444	-0.42511
6.24751	-10.4399	-0.425537
6.24751	-10.4357	-0.425964
6.24751	-10.4316	-0.426392
6.24751	-10.4275	-0.426821
6.24751	-10.4233	-0.427251
6.24751	-10.4191	-0.427681
6.24751	-10.415	-0.428111
6.24752	-10.4108	-0.428543
6.24752	-10.4067	-0.428975
6.24752	-10.4025	-0.429407
6.24752	-10.3983	-0.429841
6.24752	-10.3942	-0.430275
6.24752	-10.39	-0.430709
6.24752	-10.3858	-0.431145
6.24752	-10.3817	-0.431581
6.24752	-10.3775	-0.432017
6.24752	-10.3733	-0.432454
6.24752	-10.3692	-0.432892
6.24752	-10.365	-0.433331
6.24752	-10.3608	-0.43377
6.24752	-10.3566	-0.43421
6.24752	-10.3524	-0.434651
6.24752	-10.3482	-0.435092
6.24752	-10.3441	-0.435534
6.24752	-10.3399	-0.435977
6.24752	-10.3357	-0.43642
6.24752	-10.3315	-0.436864
6.24752	-10.3273	-0.437309
6.24752	-10.3231	-0.437754
6.24752	-10.3189	-0.4382
6.24752	-10.3147	-0.438647
6.24752	-10.3105	-0.439095
6.24752	-10.3063	-0.439543
6.24752	-10.3021	-0.439992
6.24752	-10.2979	-0.440441
6.24752	-10.2936	-0.440891
6.24752	-10.2894	-0.441342
6.24752	-10.2852	-0.441794
6.24752	-10.281	-0.442246
6.24752	-10.2768	-0.442699
6.24753	-10.2726	-0.443153
6.24753	-10.2683	-0.443607
6.24753	-10.2641	-0.444062
6.24753	-10.2599	-0.444518
6.24753	-10.2557	-0.444974
6.24753	-10.2514	-0.445431
6.24753	-10.2472	-0.445889
6.24753	-10.243	-0.446348
6.24753	-10.2387	-0.446807
6.24753	-10.2345	-0.447267
6.24753	-10.2302	-0.447728
6.24753	-10.226	-0.448189
6.24753	-10.2218	-0.448652
6.24753	-10.2175	-0.449114
6.24753	-10.2133	-0.449578
6.24753	-10.209	-0.450042
6.24753	-10.2048	-0.450507
6.24753	-10.2005	-0.450973
6.24753	-10.1962	-0.45144
6.24753	-10.192	-0.451907
6.24753	-10.1877	-0.452375
6.24753	-10.1835	-0.452843
6.24753	-10.1792	-0.453313
6.24753	-10.1749	-0.453783
6.24753	-10.1707	-0.454254
6.24753	-10.1664	-0.454725
6.24753	-10.1621	-0.455198
6.24753	-10.1578	-0.455671
6.24753	-10.1536	-0.456145
6.24753	-10.1493	-0.456619
6.24753	-10.145	-0.457094
6.24753	-10.1407	-0.457571
6.24753	-10.1364	-0.458047
6.24754	-10.1322	-0.458525
6.24754	-10.1279	-0.459003
6.24754	-10.1236	-0.459482
6.24754	-10.1193	-0.459962
6.24754	-10.115	-0.460442
6.24754	-10.1107	-0.460924
6.24754	-10.1064	-0.461406
6.24754	-10.1021	-0.461889
6.24754	-10.0978	-0.462372
6.24754	-10.0935	-0.462856
6.24754	-10.0892	-0.463342
6.24754	-10.0849	-0.463827
6.24754	-10.0806	-0.464314
6.24754	-10.0762	-0.464801
6.24754	-10.0719	-0.46529
6.24754	-10.0676	-0.465779
6.24754	-10.0633	-0.466268
6.24754	-10.059	-0.466759
6.24754	-10.0546	-0.46725
6.24754	-10.0503	-0.467742
6.24754	-10.046	-0.468235
6.24754	-10.0417	-0.468728
6.24754	-10.0373	-0.469223
6.24754	-10.033	-0.469718
6.24754	-10.0287	-0.470214
6.24754	-10.0243	-0.470711
6.24754	-10.02	-0.471208
6.24754	-10.0156	-0.471706
6.24754	-10.0113	-0.472205
