Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
4.61016	-27.7304	-0.00750273
4.61016	-27.7284	-0.00750616
4.61016	-27.7265	-0.00750959
4.61016	-27.7245	-0.00751303
4.61016	-27.7225	-0.00751647
4.61016	-27.7205	-0.00751991
4.61017	-27.7186	-0.00752335
4.61017	-27.7166	-0.0075268
4.61017	-27.7146	-0.00753025
4.61017	-27.7126	-0.0075337
4.61017	-27.7106	-0.00753715
4.61017	-27.7087	-0.00754061
4.61017	-27.7067	-0.00754407
4.61017	-27.7047	-0.00754753
4.61017	-27.7027	-0.00755099
4.61017	-27.7007	-0.00755446
4.61017	-27.6988	-0.00755793
4.61018	-27.6968	-0.0075614
4.61018	-27.6948	-0.00756488
4.61018	-27.6928	-0.00756836
4.61018	-27.6908	-0.00757184
4.61018	-27.6888	-0.00757532
4.61018	-27.6869	-0.0075788
4.61018	-27.6849	-0.00758229
4.61018	-27.6829	-0.00758578
4.61018	-27.6809	-0.00758928
4.61019	-27.6789	-0.00759278
4.61019	-27.6769	-0.00759627
4.61019	-27.6749	-0.00759978
4.61019	-27.6729	-0.00760328
4.61019	-27.6709	-0.00760679
4.61019	-27.669	-0.0076103
4.61019	-27.667	-0.00761381
4.61019	-27.665	-0.00761733
4.61019	-27.663	-0.00762085
4.61019	-27.661	-0.00762437
4.6102	-27.659	-0.00762789
4.6102	-27.657	-0.00763142
4.6102	-27.655	-0.00763495
4.6102	-27.653	-0.00763848
4.6102	-27.651	-0.00764201
4.6102	-27.649	-0.00764555
4.6102	-27.647	-0.00764909
4.6102	-27.645	-0.00765263
4.6102	-27.643	-0.00765618
4.6102	-27.641	-0.00765973
4.61021	-27.639	-0.00766328
4.61021	-27.637	-0.00766683
4.61021	-27.635	-0.00767039
4.61021	-27.633	-0.00767395
4.61021	-27.631	-0.00767751
4.61021	-27.629	-0.00768108
4.61021	-27.627	-0.00768464
4.61021	-27.625	-0.00768821
4.61021	-27.623	-0.00769179
4.61021	-27.621	-0.00769536
4.61022	-27.619	-0.00769894
4.61022	-27.617	-0.00770252
4.61022	-27.6149	-0.00770611
4.61022	-27.6129	-0.0077097
4.61022	-27.6109	-0.00771329
4.61022	-27.6089	-0.00771688
4.61022	-27.6069	-0.00772047
4.61022	-27.6049	-0.00772407
4.61022	-27.6029	-0.00772767
4.61022	-27.6009	-0.00773128
4.61023	-27.5989	-0.00773488
4.61023	-27.5968	-0.00773849
4.61023	-27.5948	-0.00774211
4.61023	-27.5928	-0.00774572
4.61023	-27.5908	-0.00774934
4.61023	-27.5888	-0.00775296
4.61023	-27.5868	-0.00775658
4.61023	-27.5847	-0.00776021
4.61023	-27.5827	-0.00776384
4.61023	-27.5807	-0.00776747
4.61024	-27.5787	-0.00777111
4.61024	-27.5767	-0.00777475
4.61024	-27.5746	-0.00777839
4.61024	-27.5726	-0.00778203
4.61024	-27.5706	-0.00778568
4.61024	-27.5686	-0.00778933
4.61024	-27.5665	-0.00779298
4.61024	-27.5645	-0.00779663
4.61024	-27.5625	-0.00780029
4.61024	-27.5605	-0.00780395
4.61024	-27.5584	-0.00780762
4.61025	-27.5564	-0.00781128
4.61025	-27.5544	-0.00781495
4.61025	-27.5524	-0.00781863
4.61025	-27.5503	-0.0078223
4.61025	-27.5483	-0.00782598
4.61025	-27.5463	-0.00782966
4.61025	-27.5442	-0.00783334
4.61025	-27.5422	-0.00783703
4.61025	-27.5402	-0.00784072
4.61026	-27.5381	-0.00784441
4.61026	-27.5361	-0.00784811
4.61026	-27.5341	-0.00785181
4.61026	-27.532	-0.00785551
4.61026	-27.53	-0.00785921
4.61026	-27.528	-0.00786292
4.61026	-27.5259	-0.00786663
4.61026	-27.5239	-0.00787034
4.61026	-27.5219	-0.00787406
4.61026	-27.5198	-0.00787778
4.61027	-27.5178	-0.0078815
4.61027	-27.5157	-0.00788522
4.61027	-27.5137	-0.00788895
4.61027	-27.5117	-0.00789268
4.61027	-27.5096	-0.00789642
4.61027	-27.5076	-0.00790015
4.61027	-27.5055	-0.00790389
4.61027	-27.5035	-0.00790764
4.61027	-27.5014	-0.00791138
4.61027	-27.4994	-0.00791513
4.61028	-27.4973	-0.00791888
4.61028	-27.4953	-0.00792264
4.61028	-27.4933	-0.00792639
4.61028	-27.4912	-0.00793015
4.61028	-27.4892	-0.00793392
4.61028	-27.4871	-0.00793768
4.61028	-27.4851	-0.00794145
4.61028	-27.483	-0.00794522
4.61028	-27.481	-0.007949
4.61028	-27.4789	-0.00795278
4.61029	-27.4769	-0.00795656
4.61029	-27.4748	-0.00796034
4.61029	-27.4727	-0.00796413
4.61029	-27.4707	-0.00796792
4.61029	-27.4686	-0.00797171
4.61029	-27.4666	-0.00797551
4.61029	-27.4645	-0.00797931
4.61029	-27.4625	-0.00798311
4.61029	-27.4604	-0.00798692
4.61029	-27.4583	-0.00799073
4.6103	-27.4563	-0.00799454
4.6103	-27.4542	-0.00799835
4.6103	-27.4522	-0.00800217
4.6103	-27.4501	-0.00800599
4.6103	-27.448	-0.00800981
4.6103	-27.446	-0.00801364
4.6103	-27.4439	-0.00801747
4.6103	-27.4419	-0.0080213
4.6103	-27.4398	-0.00802514
4.6103	-27.4377	-0.00802898
4.61031	-27.4357	-0.00803282
4.61031	-27.4336	-0.00803666
4.61031	-27.4315	-0.00804051
4.61031	-27.4295	-0.00804436
4.61031	-27.4274	-0.00804822
4.61031	-27.4253	-0.00805208
4.61031	-27.4233	-0.00805594
4.61031	-27.4212	-0.0080598
4.61031	-27.4191	-0.00806367
4.61031	-27.417	-0.00806754
4.61031	-27.415	-0.00807141
4.61032	-27.4129	-0.00807529
4.61032	-27.4108	-0.00807916
4.61032	-27.4087	-0.00808305
4.61032	-27.4067	-0.00808693
4.61032	-27.4046	-0.00809082
4.61032	-27.4025	-0.00809471
4.61032	-27.4004	-0.00809861
4.61032	-27.3984	-0.0081025
4.61032	-27.3963	-0.0081064
4.61032	-27.3942	-0.00811031
4.61033	-27.3921	-0.00811422
4.61033	-27.39	-0.00811813
4.61033	-27.388	-0.00812204
4.61033	-27.3859	-0.00812596
4.61033	-27.3838	-0.00812988
4.61033	-27.3817	-0.0081338
4.61033	-27.3796	-0.00813773
4.61033	-27.3775	-0.00814165
4.61033	-27.3755	-0.00814559
4.61034	-27.3734	-0.00814952
4.61034	-27.3713	-0.00815346
4.61034	-27.3692	-0.0081574
4.61034	-27.3671	-0.00816135
4.61034	-27.365	-0.0081653
4.61034	-27.3629	-0.00816925
4.61034	-27.3608	-0.0081732
4.61034	-27.3587	-0.00817716
4.61034	-27.3567	-0.00818112
4.61034	-27.3546	-0.00818509
4.61035	-27.3525	-0.00818905
4.61035	-27.3504	-0.00819302
4.61035	-27.3483	-0.008197
4.61035	-27.3462	-0.00820097
4.61035	-27.3441	-0.00820495
4.61035	-27.342	-0.00820894
4.61035	-27.3399	-0.00821293
4.61035	-27.3378	-0.00821692
4.61035	-27.3357	-0.00822091
4.61035	-27.3336	-0.0082249
4.61036	-27.3315	-0.0082289
4.61036	-27.3294	-0.00823291
4.61036	-27.3273	-0.00823691
4.61036	-27.3252	-0.00824092
4.61036	-27.3231	-0.00824494
4.61036	-27.321	-0.00824895
4.61036	-27.3189	-0.00825297
4.61036	-27.3168	-0.00825699
4.61036	-27.3147	-0.00826102
4.61036	-27.3126	-0.00826505
4.61037	-27.3105	-0.00826908
4.61037	-27.3084	-0.00827312
4.61037	-27.3063	-0.00827716
4.61037	-27.3041	-0.0082812
4.61037	-27.302	-0.00828524
4.61037	-27.2999	-0.00828929
4.61037	-27.2978	-0.00829334
4.61037	-27.2957	-0.0082974
4.61037	-27.2936	-0.00830146
4.61037	-27.2915	-0.00830552
4.61038	-27.2894	-0.00830958
4.61038	-27.2873	-0.00831365
4.61038	-27.2851	-0.00831773
4.61038	-27.283	-0.0083218
4.61038	-27.2809	-0.00832588
4.61038	-27.2788	-0.00832996
4.61038	-27.2767	-0.00833405
4.61038	-27.2746	-0.00833813
4.61038	-27.2724	-0.00834223
4.61038	-27.2703	-0.00834632
4.61038	-27.2682	-0.00835042
4.61039	-27.2661	-0.00835452
4.61039	-27.2639	-0.00835863
4.61039	-27.2618	-0.00836274
4.61039	-27.2597	-0.00836685
4.61039	-27.2576	-0.00837096
4.61039	-27.2555	-0.00837508
4.61039	-27.2533	-0.0083792
4.61039	-27.2512	-0.00838333
4.61039	-27.2491	-0.00838746
4.61039	-27.2469	-0.00839159
4.6104	-27.2448	-0.00839573
4.6104	-27.2427	-0.00839987
4.6104	-27.2406	-0.00840401
4.6104	-27.2384	-0.00840815
4.6104	-27.2363	-0.0084123
4.6104	-27.2342	-0.00841646
4.6104	-27.232	-0.00842061
4.6104	-27.2299	-0.00842477
4.6104	-27.2278	-0.00842894
4.61041	-27.2256	-0.0084331
4.61041	-27.2235	-0.00843727
4.61041	-27.2214	-0.00844144
4.61041	-27.2192	-0.00844562
4.61041	-27.2171	-0.0084498
4.61041	-27.215	-0.00845399
4.61041	-27.2128	-0.00845817
4.61041	-27.2107	-0.00846236
4.61041	-27.2085	-0.00846656
4.61041	-27.2064	-0.00847075
4.61042	-27.2042	-0.00847496
4.61042	-27.2021	-0.00847916
4.61042	-27.2	-0.00848337
4.61042	-27.1978	-0.00848758
4.61042	-27.1957	-0.00849179
4.61042	-27.1935	-0.00849601
4.61042	-27.1914	-0.00850023
4.61042	-27.1892	-0.00850446
4.61042	-27.1871	-0.00850869
4.61042	-27.1849	-0.00851292
4.61043	-27.1828	-0.00851716
4.61043	-27.1806	-0.00852139
4.61043	-27.1785	-0.00852564
4.61043	-27.1763	-0.00852988
4.61043	-27.1742	-0.00853413
4.61043	-27.172	-0.00853839
4.61043	-27.1699	-0.00854264
4.61043	-27.1677	-0.0085469
4.61043	-27.1656	-0.00855117
4.61043	-27.1634	-0.00855544
4.61044	-27.1613	-0.00855971
4.61044	-27.1591	-0.00856398
4.61044	-27.157	-0.00856826
4.61044	-27.1548	-0.00857254
4.61044	-27.1526	-0.00857683
4.61044	-27.1505	-0.00858111
4.61044	-27.1483	-0.00858541
4.61044	-27.1462	-0.0085897
4.61044	-27.144	-0.008594
4.61044	-27.1418	-0.00859831
4.61045	-27.1397	-0.00860261
4.61045	-27.1375	-0.00860692
4.61045	-27.1353	-0.00861124
4.61045	-27.1332	-0.00861555
4.61045	-27.131	-0.00861987
4.61045	-27.1288	-0.0086242
4.61045	-27.1267	-0.00862853
4.61045	-27.1245	-0.00863286
4.61045	-27.1223	-0.0086372
4.61045	-27.1202	-0.00864153
4.61045	-27.118	-0.00864588
4.61046	-27.1158	-0.00865022
4.61046	-27.1136	-0.00865457
4.61046	-27.1115	-0.00865893
4.61046	-27.1093	-0.00866328
4.61046	-27.1071	-0.00866765
4.61046	-27.105	-0.00867201
4.61046	-27.1028	-0.00867638
4.61046	-27.1006	-0.00868075
4.61046	-27.0984	-0.00868513
4.61047	-27.0962	-0.0086895
4.61047	-27.0941	-0.00869389
4.61047	-27.0919	-0.00869827
4.61047	-27.0897	-0.00870266
4.61047	-27.0875	-0.00870706
4.61047	-27.0853	-0.00871146
4.61047	-27.0832	-0.00871586
4.61047	-27.081	-0.00872026
4.61047	-27.0788	-0.00872467
4.61047	-27.0766	-0.00872908
4.61048	-27.0744	-0.0087335
4.61048	-27.0722	-0.00873792
4.61048	-27.0701	-0.00874234
4.61048	-27.0679	-0.00874677
4.61048	-27.0657	-0.0087512
4.61048	-27.0635	-0.00875564
4.61048	-27.0613	-0.00876007
4.61048	-27.0591	-0.00876452
4.61048	-27.0569	-0.00876896
4.61048	-27.0547	-0.00877341
4.61049	-27.0525	-0.00877787
4.61049	-27.0503	-0.00878232
4.61049	-27.0481	-0.00878678
4.61049	-27.046	-0.00879125
4.61049	-27.0438	-0.00879572
4.61049	-27.0416	-0.00880019
4.61049	-27.0394	-0.00880467
4.61049	-27.0372	-0.00880915
4.61049	-27.035	-0.00881363
4.61049	-27.0328	-0.00881812
4.6105	-27.0306	-0.00882261
4.6105	-27.0284	-0.0088271
4.6105	-27.0262	-0.0088316
4.6105	-27.024	-0.0088361
4.6105	-27.0218	-0.00884061
4.6105	-27.0196	-0.00884512
4.6105	-27.0174	-0.00884964
4.6105	-27.0152	-0.00885415
4.6105	-27.0129	-0.00885868
4.6105	-27.0107	-0.0088632
4.61051	-27.0085	-0.00886773
4.61051	-27.0063	-0.00887226
4.61051	-27.0041	-0.0088768
4.61051	-27.0019	-0.00888134
4.61051	-26.9997	-0.00888589
4.61051	-26.9975	-0.00889044
4.61051	-26.9953	-0.00889499
4.61051	-26.9931	-0.00889954
4.61051	-26.9908	-0.0089041
4.61051	-26.9886	-0.00890867
4.61052	-26.9864	-0.00891324
4.61052	-26.9842	-0.00891781
4.61052	-26.982	-0.00892239
4.61052	-26.9798	-0.00892696
4.61052	-26.9775	-0.00893155
4.61052	-26.9753	-0.00893614
4.61052	-26.9731	-0.00894073
4.61052	-26.9709	-0.00894532
4.61052	-26.9687	-0.00894992
4.61052	-26.9664	-0.00895453
4.61052	-26.9642	-0.00895913
4.61053	-26.962	-0.00896374
4.61053	-26.9598	-0.00896836
4.61053	-26.9576	-0.00897298
4.61053	-26.9553	-0.0089776
4.61053	-26.9531	-0.00898223
4.61053	-26.9509	-0.00898686
4.61053	-26.9486	-0.00899149
4.61053	-26.9464	-0.00899613
4.61053	-26.9442	-0.00900078
4.61054	-26.942	-0.00900542
4.61054	-26.9397	-0.00901007
4.61054	-26.9375	-0.00901473
4.61054	-26.9353	-0.00901939
4.61054	-26.933	-0.00902405
4.61054	-26.9308	-0.00902872
4.61054	-26.9286	-0.00903339
4.61054	-26.9263	-0.00903806
4.61054	-26.9241	-0.00904274
4.61054	-26.9218	-0.00904742
4.61055	-26.9196	-0.00905211
4.61055	-26.9174	-0.0090568
4.61055	-26.9151	-0.0090615
4.61055	-26.9129	-0.00906619
4.61055	-26.9107	-0.0090709
4.61055	-26.9084	-0.0090756
4.61055	-26.9062	-0.00908032
4.61055	-26.9039	-0.00908503
4.61055	-26.9017	-0.00908975
4.61055	-26.8994	-0.00909447
4.61056	-26.8972	-0.0090992
4.61056	-26.8949	-0.00910393
4.61056	-26.8927	-0.00910867
4.61056	-26.8904	-0.00911341
4.61056	-26.8882	-0.00911815
4.61056	-26.886	-0.0091229
4.61056	-26.8837	-0.00912765
4.61056	-26.8814	-0.00913241
4.61056	-26.8792	-0.00913717
4.61056	-26.8769	-0.00914193
4.61057	-26.8747	-0.0091467
4.61057	-26.8724	-0.00915147
4.61057	-26.8702	-0.00915625
4.61057	-26.8679	-0.00916103
4.61057	-26.8657	-0.00916581
4.61057	-26.8634	-0.0091706
4.61057	-26.8612	-0.00917539
4.61057	-26.8589	-0.00918019
4.61057	-26.8566	-0.00918499
4.61057	-26.8544	-0.0091898
4.61058	-26.8521	-0.00919461
4.61058	-26.8499	-0.00919942
4.61058	-26.8476	-0.00920424
4.61058	-26.8453	-0.00920906
4.61058	-26.8431	-0.00921389
4.61058	-26.8408	-0.00921872
4.61058	-26.8385	-0.00922355
4.61058	-26.8363	-0.00922839
4.61058	-26.834	-0.00923324
4.61058	-26.8317	-0.00923808
4.61059	-26.8295	-0.00924294
4.61059	-26.8272	-0.00924779
4.61059	-26.8249	-0.00925265
4.61059	-26.8226	-0.00925752
4.61059	-26.8204	-0.00926239
4.61059	-26.8181	-0.00926726
4.61059	-26.8158	-0.00927214
4.61059	-26.8136	-0.00927702
4.61059	-26.8113	-0.0092819
4.61059	-26.809	-0.00928679
4.61059	-26.8067	-0.00929169
4.6106	-26.8044	-0.00929658
4.6106	-26.8022	-0.00930149
4.6106	-26.7999	-0.00930639
4.6106	-26.7976	-0.00931131
4.6106	-26.7953	-0.00931622
4.6106	-26.793	-0.00932114
4.6106	-26.7908	-0.00932607
4.6106	-26.7885	-0.00933099
4.6106	-26.7862	-0.00933593
4.61061	-26.7839	-0.00934086
4.61061	-26.7816	-0.00934581
4.61061	-26.7793	-0.00935075
4.61061	-26.7771	-0.0093557
4.61061	-26.7748	-0.00936066
4.61061	-26.7725	-0.00936561
4.61061	-26.7702	-0.00937058
4.61061	-26.7679	-0.00937554
4.61061	-26.7656	-0.00938052
4.61061	-26.7633	-0.00938549
4.61062	-26.761	-0.00939047
4.61062	-26.7587	-0.00939546
4.61062	-26.7564	-0.00940045
4.61062	-26.7541	-0.00940544
4.61062	-26.7518	-0.00941044
4.61062	-26.7495	-0.00941544
4.61062	-26.7472	-0.00942045
4.61062	-26.7449	-0.00942546
4.61062	-26.7426	-0.00943048
4.61062	-26.7403	-0.0094355
4.61063	-26.738	-0.00944052
4.61063	-26.7357	-0.00944555
4.61063	-26.7334	-0.00945058
4.61063	-26.7311	-0.00945562
4.61063	-26.7288	-0.00946066
4.61063	-26.7265	-0.00946571
4.61063	-26.7242	-0.00947076
4.61063	-26.7219	-0.00947582
4.61063	-26.7196	-0.00948088
4.61063	-26.7173	-0.00948594
4.61064	-26.715	-0.00949101
4.61064	-26.7127	-0.00949609
4.61064	-26.7104	-0.00950116
4.61064	-26.7081	-0.00950625
4.61064	-26.7057	-0.00951133
4.61064	-26.7034	-0.00951643
4.61064	-26.7011	-0.00952152
4.61064	-26.6988	-0.00952662
4.61064	-26.6965	-0.00953173
4.61064	-26.6942	-0.00953684
4.61064	-26.6919	-0.00954195
4.61065	-26.6895	-0.00954707
4.61065	-26.6872	-0.00955219
4.61065	-26.6849	-0.00955732
4.61065	-26.6826	-0.00956245
4.61065	-26.6803	-0.00956759
4.61065	-26.6779	-0.00957273
4.61065	-26.6756	-0.00957788
4.61065	-26.6733	-0.00958303
4.61065	-26.671	-0.00958818
4.61066	-26.6686	-0.00959334
4.61066	-26.6663	-0.00959851
4.61066	-26.664	-0.00960368
4.61066	-26.6617	-0.00960885
4.61066	-26.6593	-0.00961403
4.61066	-26.657	-0.00961921
4.61066	-26.6547	-0.0096244
4.61066	-26.6523	-0.00962959
4.61066	-26.65	-0.00963479
4.61066	-26.6477	-0.00963999
4.61067	-26.6453	-0.0096452
4.61067	-26.643	-0.00965041
4.61067	-26.6407	-0.00965562
4.61067	-26.6383	-0.00966084
4.61067	-26.636	-0.00966607
4.61067	-26.6337	-0.0096713
4.61067	-26.6313	-0.00967653
4.61067	-26.629	-0.00968177
4.61067	-26.6266	-0.00968701
4.61067	-26.6243	-0.00969226
4.61068	-26.622	-0.00969751
4.61068	-26.6196	-0.00970277
4.61068	-26.6173	-0.00970803
4.61068	-26.6149	-0.0097133
4.61068	-26.6126	-0.00971857
4.61068	-26.6102	-0.00972385
4.61068	-26.6079	-0.00972913
4.61068	-26.6055	-0.00973442
4.61068	-26.6032	-0.00973971
4.61068	-26.6008	-0.009745
4.61069	-26.5985	-0.0097503
4.61069	-26.5961	-0.00975561
4.61069	-26.5938	-0.00976092
4.61069	-26.5914	-0.00976623
4.61069	-26.5891	-0.00977155
4.61069	-26.5867	-0.00977688
4.61069	-26.5844	-0.0097822
4.61069	-26.582	-0.00978754
4.61069	-26.5797	-0.00979288
4.61069	-26.5773	-0.00979822
4.6107	-26.5749	-0.00980357
4.6107	-26.5726	-0.00980892
4.6107	-26.5702	-0.00981428
4.6107	-26.5679	-0.00981964
4.6107	-26.5655	-0.00982501
4.6107	-26.5631	-0.00983038
4.6107	-26.5608	-0.00983576
4.6107	-26.5584	-0.00984114
4.6107	-26.556	-0.00984653
4.6107	-26.5537	-0.00985192
4.61071	-26.5513	-0.00985731
4.61071	-26.5489	-0.00986272
4.61071	-26.5466	-0.00986812
4.61071	-26.5442	-0.00987353
4.61071	-26.5418	-0.00987895
4.61071	-26.5395	-0.00988437
4.61071	-26.5371	-0.0098898
4.61071	-26.5347	-0.00989523
4.61071	-26.5323	-0.00990066
4.61071	-26.53	-0.0099061
4.61071	-26.5276	-0.00991155
4.61072	-26.5252	-0.009917
4.61072	-26.5228	-0.00992246
4.61072	-26.5205	-0.00992792
4.61072	-26.5181	-0.00993338
4.61072	-26.5157	-0.00993885
4.61072	-26.5133	-0.00994433
4.61072	-26.5109	-0.00994981
4.61072	-26.5086	-0.00995529
4.61072	-26.5062	-0.00996078
4.61073	-26.5038	-0.00996628
4.61073	-26.5014	-0.00997178
4.61073	-26.499	-0.00997729
4.61073	-26.4966	-0.0099828
4.61073	-26.4942	-0.00998831
4.61073	-26.4919	-0.00999383
4.61073	-26.4895	-0.00999936
4.61073	-26.4871	-0.0100049
4.61073	-26.4847	-0.0100104
4.61073	-26.4823	-0.010016
4.61074	-26.4799	-0.0100215
4.61074	-26.4775	-0.0100271
4.61074	-26.4751	-0.0100326
4.61074	-26.4727	-0.0100382
4.61074	-26.4703	-0.0100437
4.61074	-26.4679	-0.0100493
4.61074	-26.4655	-0.0100549
4.61074	-26.4631	-0.0100605
4.61074	-26.4607	-0.0100661
4.61074	-26.4583	-0.0100717
4.61075	-26.4559	-0.0100772
4.61075	-26.4535	-0.0100829
4.61075	-26.4511	-0.0100885
4.61075	-26.4487	-0.0100941
4.61075	-26.4463	-0.0100997
4.61075	-26.4439	-0.0101053
4.61075	-26.4415	-0.0101109
4.61075	-26.4391	-0.0101166
4.61075	-26.4367	-0.0101222
4.61075	-26.4343	-0.0101279
4.61076	-26.4319	-0.0101335
4.61076	-26.4294	-0.0101392
4.61076	-26.427	-0.0101448
4.61076	-26.4246	-0.0101505
4.61076	-26.4222	-0.0101561
4.61076	-26.4198	-0.0101618
4.61076	-26.4174	-0.0101675
4.61076	-26.415	-0.0101732
4.61076	-26.4125	-0.0101789
4.61076	-26.4101	-0.0101846
4.61077	-26.4077	-0.0101903
4.61077	-26.4053	-0.010196
4.61077	-26.4029	-0.0102017
4.61077	-26.4004	-0.0102074
4.61077	-26.398	-0.0102131
4.61077	-26.3956	-0.0102189
4.61077	-26.3932	-0.0102246
4.61077	-26.3907	-0.0102303
4.61077	-26.3883	-0.0102361
4.61077	-26.3859	-0.0102418
4.61078	-26.3835	-0.0102476
4.61078	-26.381	-0.0102533
4.61078	-26.3786	-0.0102591
4.61078	-26.3762	-0.0102649
