Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
6.25053	-17.0572	-0.090032
6.25053	-17.0538	-0.0901039
6.25053	-17.0504	-0.0901758
6.25053	-17.047	-0.0902478
6.25053	-17.0435	-0.09032
6.25053	-17.0401	-0.0903922
6.25053	-17.0367	-0.0904645
6.25053	-17.0332	-0.0905369
6.25053	-17.0298	-0.0906093
6.25053	-17.0264	-0.0906819
6.25053	-17.0229	-0.0907546
6.25053	-17.0195	-0.0908273
6.25053	-17.0161	-0.0909002
6.25053	-17.0126	-0.0909731
6.25053	-17.0092	-0.0910461
6.25053	-17.0058	-0.0911192
6.25053	-17.0023	-0.0911924
6.25053	-16.9989	-0.0912657
6.25054	-16.9954	-0.0913391
6.25054	-16.992	-0.0914126
6.25054	-16.9885	-0.0914862
6.25054	-16.9851	-0.0915598
6.25054	-16.9816	-0.0916336
6.25054	-16.9782	-0.0917074
6.25054	-16.9747	-0.0917814
6.25054	-16.9713	-0.0918554
6.25054	-16.9678	-0.0919295
6.25054	-16.9643	-0.0920037
6.25054	-16.9609	-0.092078
6.25054	-16.9574	-0.0921524
6.25054	-16.954	-0.0922269
6.25054	-16.9505	-0.0923015
6.25054	-16.947	-0.0923762
6.25054	-16.9435	-0.092451
6.25054	-16.9401	-0.0925259
6.25054	-16.9366	-0.0926008
6.25054	-16.9331	-0.0926759
6.25054	-16.9297	-0.092751
6.25054	-16.9262	-0.0928263
6.25054	-16.9227	-0.0929016
6.25054	-16.9192	-0.0929771
6.25054	-16.9157	-0.0930526
6.25054	-16.9123	-0.0931282
6.25055	-16.9088	-0.0932039
6.25055	-16.9053	-0.0932798
6.25055	-16.9018	-0.0933557
6.25055	-16.8983	-0.0934317
6.25055	-16.8948	-0.0935078
6.25055	-16.8913	-0.093584
6.25055	-16.8878	-0.0936603
6.25055	-16.8843	-0.0937367
6.25055	-16.8809	-0.0938132
6.25055	-16.8774	-0.0938898
6.25055	-16.8739	-0.0939664
6.25055	-16.8704	-0.0940432
6.25055	-16.8669	-0.0941201
6.25055	-16.8633	-0.0941971
6.25055	-16.8598	-0.0942741
6.25055	-16.8563	-0.0943513
6.25055	-16.8528	-0.0944286
6.25055	-16.8493	-0.094506
6.25055	-16.8458	-0.0945834
6.25055	-16.8423	-0.094661
6.25055	-16.8388	-0.0947386
6.25055	-16.8353	-0.0948164
6.25055	-16.8317	-0.0948943
6.25055	-16.8282	-0.0949722
6.25055	-16.8247	-0.0950503
6.25056	-16.8212	-0.0951284
6.25056	-16.8177	-0.0952067
6.25056	-16.8141	-0.0952851
6.25056	-16.8106	-0.0953635
6.25056	-16.8071	-0.0954421
6.25056	-16.8035	-0.0955207
6.25056	-16.8	-0.0955995
6.25056	-16.7965	-0.0956784
6.25056	-16.7929	-0.0957573
6.25056	-16.7894	-0.0958364
6.25056	-16.7859	-0.0959155
6.25056	-16.7823	-0.0959948
6.25056	-16.7788	-0.0960742
6.25056	-16.7752	-0.0961536
6.25056	-16.7717	-0.0962332
6.25056	-16.7681	-0.0963129
6.25056	-16.7646	-0.0963927
6.25056	-16.7611	-0.0964725
6.25056	-16.7575	-0.0965525
6.25056	-16.7539	-0.0966326
6.25056	-16.7504	-0.0967128
6.25056	-16.7468	-0.0967931
6.25056	-16.7433	-0.0968734
6.25056	-16.7397	-0.0969539
6.25056	-16.7362	-0.0970345
6.25057	-16.7326	-0.0971152
6.25057	-16.729	-0.097196
6.25057	-16.7255	-0.097277
6.25057	-16.7219	-0.097358
6.25057	-16.7183	-0.0974391
6.25057	-16.7148	-0.0975203
6.25057	-16.7112	-0.0976016
6.25057	-16.7076	-0.0976831
6.25057	-16.704	-0.0977646
6.25057	-16.7005	-0.0978462
6.25057	-16.6969	-0.097928
6.25057	-16.6933	-0.0980099
6.25057	-16.6897	-0.0980918
6.25057	-16.6861	-0.0981739
6.25057	-16.6826	-0.0982561
6.25057	-16.679	-0.0983383
6.25057	-16.6754	-0.0984207
6.25057	-16.6718	-0.0985032
6.25057	-16.6682	-0.0985858
6.25057	-16.6646	-0.0986685
6.25057	-16.661	-0.0987513
6.25057	-16.6574	-0.0988343
6.25057	-16.6538	-0.0989173
6.25057	-16.6502	-0.0990004
6.25057	-16.6466	-0.0990837
6.25058	-16.643	-0.099167
6.25058	-16.6394	-0.0992505
6.25058	-16.6358	-0.0993341
6.25058	-16.6322	-0.0994178
6.25058	-16.6286	-0.0995015
6.25058	-16.625	-0.0995854
6.25058	-16.6214	-0.0996695
6.25058	-16.6178	-0.0997536
6.25058	-16.6141	-0.0998378
6.25058	-16.6105	-0.0999221
6.25058	-16.6069	-0.100007
6.25058	-16.6033	-0.100091
6.25058	-16.5997	-0.100176
6.25058	-16.596	-0.100261
6.25058	-16.5924	-0.100346
6.25058	-16.5888	-0.100431
6.25058	-16.5852	-0.100516
6.25058	-16.5815	-0.100601
6.25058	-16.5779	-0.100686
6.25058	-16.5743	-0.100772
6.25058	-16.5706	-0.100857
6.25058	-16.567	-0.100943
6.25058	-16.5634	-0.101029
6.25058	-16.5597	-0.101115
6.25058	-16.5561	-0.101201
6.25059	-16.5524	-0.101287
6.25059	-16.5488	-0.101373
6.25059	-16.5451	-0.101459
6.25059	-16.5415	-0.101546
6.25059	-16.5378	-0.101632
6.25059	-16.5342	-0.101719
6.25059	-16.5305	-0.101806
6.25059	-16.5269	-0.101893
6.25059	-16.5232	-0.10198
6.25059	-16.5196	-0.102067
6.25059	-16.5159	-0.102154
6.25059	-16.5122	-0.102242
6.25059	-16.5086	-0.102329
6.25059	-16.5049	-0.102417
6.25059	-16.5012	-0.102505
6.25059	-16.4976	-0.102592
6.25059	-16.4939	-0.10268
6.25059	-16.4902	-0.102768
6.25059	-16.4866	-0.102857
6.25059	-16.4829	-0.102945
6.25059	-16.4792	-0.103033
6.25059	-16.4755	-0.103122
6.25059	-16.4718	-0.103211
6.25059	-16.4682	-0.103299
6.25059	-16.4645	-0.103388
6.2506	-16.4608	-0.103477
6.2506	-16.4571	-0.103566
6.2506	-16.4534	-0.103656
6.2506	-16.4497	-0.103745
6.2506	-16.446	-0.103835
6.2506	-16.4423	-0.103924
6.2506	-16.4386	-0.104014
6.2506	-16.4349	-0.104104
6.2506	-16.4312	-0.104194
6.2506	-16.4275	-0.104284
6.2506	-16.4238	-0.104374
6.2506	-16.4201	-0.104465
6.2506	-16.4164	-0.104555
6.2506	-16.4127	-0.104646
6.2506	-16.409	-0.104736
6.2506	-16.4053	-0.104827
6.2506	-16.4016	-0.104918
6.2506	-16.3979	-0.105009
6.2506	-16.3942	-0.1051
6.2506	-16.3904	-0.105192
6.2506	-16.3867	-0.105283
6.2506	-16.383	-0.105375
6.2506	-16.3793	-0.105466
6.2506	-16.3756	-0.105558
6.2506	-16.3718	-0.10565
6.25061	-16.3681	-0.105742
6.25061	-16.3644	-0.105834
6.25061	-16.3606	-0.105927
6.25061	-16.3569	-0.106019
6.25061	-16.3532	-0.106112
6.25061	-16.3494	-0.106204
6.25061	-16.3457	-0.106297
6.25061	-16.342	-0.10639
6.25061	-16.3382	-0.106483
6.25061	-16.3345	-0.106576
6.25061	-16.3307	-0.10667
6.25061	-16.327	-0.106763
6.25061	-16.3232	-0.106857
6.25061	-16.3195	-0.10695
6.25061	-16.3157	-0.107044
6.25061	-16.312	-0.107138
6.25061	-16.3082	-0.107232
6.25061	-16.3044	-0.107326
6.25061	-16.3007	-0.107421
6.25061	-16.2969	-0.107515
6.25061	-16.2932	-0.10761
6.25061	-16.2894	-0.107704
6.25061	-16.2856	-0.107799
6.25061	-16.2819	-0.107894
6.25061	-16.2781	-0.107989
6.25062	-16.2743	-0.108084
6.25062	-16.2705	-0.10818
6.25062	-16.2668	-0.108275
6.25062	-16.263	-0.108371
6.25062	-16.2592	-0.108467
6.25062	-16.2554	-0.108563
6.25062	-16.2516	-0.108659
6.25062	-16.2479	-0.108755
6.25062	-16.2441	-0.108851
6.25062	-16.2403	-0.108947
6.25062	-16.2365	-0.109044
6.25062	-16.2327	-0.109141
6.25062	-16.2289	-0.109237
6.25062	-16.2251	-0.109334
6.25062	-16.2213	-0.109431
6.25062	-16.2175	-0.109529
6.25062	-16.2137	-0.109626
6.25062	-16.2099	-0.109723
6.25062	-16.2061	-0.109821
6.25062	-16.2023	-0.109919
6.25062	-16.1985	-0.110017
6.25062	-16.1947	-0.110115
6.25062	-16.1909	-0.110213
6.25062	-16.1871	-0.110311
6.25062	-16.1832	-0.110409
6.25063	-16.1794	-0.110508
6.25063	-16.1756	-0.110607
6.25063	-16.1718	-0.110705
6.25063	-16.168	-0.110804
6.25063	-16.1641	-0.110903
6.25063	-16.1603	-0.111003
6.25063	-16.1565	-0.111102
6.25063	-16.1526	-0.111202
6.25063	-16.1488	-0.111301
6.25063	-16.145	-0.111401
6.25063	-16.1411	-0.111501
6.25063	-16.1373	-0.111601
6.25063	-16.1335	-0.111701
6.25063	-16.1296	-0.111801
6.25063	-16.1258	-0.111902
6.25063	-16.1219	-0.112003
6.25063	-16.1181	-0.112103
6.25063	-16.1142	-0.112204
6.25063	-16.1104	-0.112305
6.25063	-16.1065	-0.112406
6.25063	-16.1027	-0.112508
6.25063	-16.0988	-0.112609
6.25063	-16.095	-0.112711
6.25063	-16.0911	-0.112813
6.25063	-16.0873	-0.112914
6.25064	-16.0834	-0.113016
6.25064	-16.0795	-0.113119
6.25064	-16.0757	-0.113221
6.25064	-16.0718	-0.113323
6.25064	-16.0679	-0.113426
6.25064	-16.064	-0.113529
6.25064	-16.0602	-0.113632
6.25064	-16.0563	-0.113735
6.25064	-16.0524	-0.113838
6.25064	-16.0485	-0.113941
6.25064	-16.0447	-0.114044
6.25064	-16.0408	-0.114148
6.25064	-16.0369	-0.114252
6.25064	-16.033	-0.114356
6.25064	-16.0291	-0.11446
6.25064	-16.0252	-0.114564
6.25064	-16.0213	-0.114668
6.25064	-16.0174	-0.114773
6.25064	-16.0135	-0.114877
6.25064	-16.0096	-0.114982
6.25064	-16.0057	-0.115087
6.25064	-16.0018	-0.115192
6.25064	-15.9979	-0.115297
6.25064	-15.994	-0.115403
6.25064	-15.9901	-0.115508
6.25065	-15.9862	-0.115614
6.25065	-15.9823	-0.11572
6.25065	-15.9784	-0.115826
6.25065	-15.9745	-0.115932
6.25065	-15.9705	-0.116038
6.25065	-15.9666	-0.116144
6.25065	-15.9627	-0.116251
6.25065	-15.9588	-0.116358
6.25065	-15.9549	-0.116465
6.25065	-15.9509	-0.116572
6.25065	-15.947	-0.116679
6.25065	-15.9431	-0.116786
6.25065	-15.9391	-0.116893
6.25065	-15.9352	-0.117001
6.25065	-15.9313	-0.117109
6.25065	-15.9273	-0.117217
6.25065	-15.9234	-0.117325
6.25065	-15.9194	-0.117433
6.25065	-15.9155	-0.117542
6.25065	-15.9115	-0.11765
6.25065	-15.9076	-0.117759
6.25065	-15.9036	-0.117868
6.25065	-15.8997	-0.117977
6.25065	-15.8957	-0.118086
6.25065	-15.8918	-0.118195
6.25066	-15.8878	-0.118305
6.25066	-15.8839	-0.118414
6.25066	-15.8799	-0.118524
6.25066	-15.8759	-0.118634
6.25066	-15.872	-0.118744
6.25066	-15.868	-0.118854
6.25066	-15.864	-0.118965
6.25066	-15.8601	-0.119075
6.25066	-15.8561	-0.119186
6.25066	-15.8521	-0.119297
6.25066	-15.8481	-0.119408
6.25066	-15.8442	-0.119519
6.25066	-15.8402	-0.119631
6.25066	-15.8362	-0.119742
6.25066	-15.8322	-0.119854
6.25066	-15.8282	-0.119966
6.25066	-15.8242	-0.120078
6.25066	-15.8202	-0.12019
6.25066	-15.8162	-0.120302
6.25066	-15.8123	-0.120415
6.25066	-15.8083	-0.120527
6.25066	-15.8043	-0.12064
6.25066	-15.8003	-0.120753
6.25066	-15.7963	-0.120866
6.25066	-15.7922	-0.12098
6.25067	-15.7882	-0.121093
6.25067	-15.7842	-0.121207
6.25067	-15.7802	-0.121321
6.25067	-15.7762	-0.121435
6.25067	-15.7722	-0.121549
6.25067	-15.7682	-0.121663
6.25067	-15.7642	-0.121777
6.25067	-15.7601	-0.121892
6.25067	-15.7561	-0.122007
6.25067	-15.7521	-0.122122
6.25067	-15.7481	-0.122237
6.25067	-15.744	-0.122352
6.25067	-15.74	-0.122468
6.25067	-15.736	-0.122583
6.25067	-15.7319	-0.122699
6.25067	-15.7279	-0.122815
6.25067	-15.7239	-0.122931
6.25067	-15.7198	-0.123048
6.25067	-15.7158	-0.123164
6.25067	-15.7117	-0.123281
6.25067	-15.7077	-0.123398
6.25067	-15.7036	-0.123515
6.25067	-15.6996	-0.123632
6.25067	-15.6955	-0.123749
6.25067	-15.6915	-0.123867
6.25068	-15.6874	-0.123984
6.25068	-15.6833	-0.124102
6.25068	-15.6793	-0.12422
6.25068	-15.6752	-0.124338
6.25068	-15.6712	-0.124457
6.25068	-15.6671	-0.124575
6.25068	-15.663	-0.124694
6.25068	-15.6589	-0.124813
6.25068	-15.6549	-0.124932
6.25068	-15.6508	-0.125051
6.25068	-15.6467	-0.125171
6.25068	-15.6426	-0.12529
6.25068	-15.6386	-0.12541
6.25068	-15.6345	-0.12553
6.25068	-15.6304	-0.12565
6.25068	-15.6263	-0.12577
6.25068	-15.6222	-0.125891
6.25068	-15.6181	-0.126012
6.25068	-15.614	-0.126132
6.25068	-15.6099	-0.126253
6.25068	-15.6058	-0.126375
6.25068	-15.6017	-0.126496
6.25068	-15.5976	-0.126617
6.25068	-15.5935	-0.126739
6.25068	-15.5894	-0.126861
6.25069	-15.5853	-0.126983
6.25069	-15.5812	-0.127106
6.25069	-15.5771	-0.127228
6.25069	-15.573	-0.127351
6.25069	-15.5688	-0.127473
6.25069	-15.5647	-0.127596
6.25069	-15.5606	-0.12772
6.25069	-15.5565	-0.127843
6.25069	-15.5524	-0.127967
6.25069	-15.5482	-0.12809
6.25069	-15.5441	-0.128214
6.25069	-15.54	-0.128338
6.25069	-15.5358	-0.128463
6.25069	-15.5317	-0.128587
6.25069	-15.5276	-0.128712
6.25069	-15.5234	-0.128837
6.25069	-15.5193	-0.128962
6.25069	-15.5151	-0.129087
6.25069	-15.511	-0.129212
6.25069	-15.5068	-0.129338
6.25069	-15.5027	-0.129464
6.25069	-15.4985	-0.12959
6.25069	-15.4944	-0.129716
6.25069	-15.4902	-0.129842
6.25069	-15.4861	-0.129969
6.2507	-15.4819	-0.130095
6.2507	-15.4777	-0.130222
6.2507	-15.4736	-0.130349
6.2507	-15.4694	-0.130477
6.2507	-15.4652	-0.130604
6.2507	-15.4611	-0.130732
6.2507	-15.4569	-0.13086
6.2507	-15.4527	-0.130988
6.2507	-15.4485	-0.131116
6.2507	-15.4444	-0.131245
6.2507	-15.4402	-0.131373
6.2507	-15.436	-0.131502
6.2507	-15.4318	-0.131631
6.2507	-15.4276	-0.13176
6.2507	-15.4234	-0.13189
6.2507	-15.4192	-0.132019
6.2507	-15.415	-0.132149
6.2507	-15.4108	-0.132279
6.2507	-15.4066	-0.132409
6.2507	-15.4024	-0.13254
6.2507	-15.3982	-0.13267
6.2507	-15.394	-0.132801
6.2507	-15.3898	-0.132932
6.2507	-15.3856	-0.133063
6.2507	-15.3814	-0.133195
6.25071	-15.3772	-0.133326
6.25071	-15.3729	-0.133458
6.25071	-15.3687	-0.13359
6.25071	-15.3645	-0.133722
6.25071	-15.3603	-0.133855
6.25071	-15.3561	-0.133987
6.25071	-15.3518	-0.13412
6.25071	-15.3476	-0.134253
6.25071	-15.3434	-0.134387
6.25071	-15.3391	-0.13452
6.25071	-15.3349	-0.134654
6.25071	-15.3307	-0.134787
6.25071	-15.3264	-0.134921
6.25071	-15.3222	-0.135056
6.25071	-15.3179	-0.13519
6.25071	-15.3137	-0.135325
6.25071	-15.3094	-0.13546
6.25071	-15.3052	-0.135595
6.25071	-15.3009	-0.13573
6.25071	-15.2967	-0.135865
6.25071	-15.2924	-0.136001
6.25071	-15.2881	-0.136137
6.25071	-15.2839	-0.136273
6.25071	-15.2796	-0.136409
6.25071	-15.2753	-0.136546
6.25072	-15.2711	-0.136683
6.25072	-15.2668	-0.13682
6.25072	-15.2625	-0.136957
6.25072	-15.2582	-0.137094
6.25072	-15.254	-0.137232
6.25072	-15.2497	-0.13737
6.25072	-15.2454	-0.137508
6.25072	-15.2411	-0.137646
6.25072	-15.2368	-0.137784
6.25072	-15.2325	-0.137923
6.25072	-15.2282	-0.138062
6.25072	-15.2239	-0.138201
6.25072	-15.2196	-0.13834
6.25072	-15.2153	-0.13848
6.25072	-15.211	-0.138619
6.25072	-15.2067	-0.138759
6.25072	-15.2024	-0.138899
6.25072	-15.1981	-0.13904
6.25072	-15.1938	-0.13918
6.25072	-15.1895	-0.139321
6.25072	-15.1852	-0.139462
6.25072	-15.1809	-0.139603
6.25072	-15.1765	-0.139745
6.25072	-15.1722	-0.139887
6.25072	-15.1679	-0.140028
6.25073	-15.1636	-0.140171
6.25073	-15.1592	-0.140313
6.25073	-15.1549	-0.140456
6.25073	-15.1506	-0.140598
6.25073	-15.1462	-0.140741
6.25073	-15.1419	-0.140885
6.25073	-15.1376	-0.141028
6.25073	-15.1332	-0.141172
6.25073	-15.1289	-0.141316
6.25073	-15.1245	-0.14146
6.25073	-15.1202	-0.141604
6.25073	-15.1158	-0.141749
6.25073	-15.1115	-0.141894
6.25073	-15.1071	-0.142039
6.25073	-15.1027	-0.142184
6.25073	-15.0984	-0.142329
6.25073	-15.094	-0.142475
6.25073	-15.0897	-0.142621
6.25073	-15.0853	-0.142767
6.25073	-15.0809	-0.142914
6.25073	-15.0765	-0.14306
6.25073	-15.0722	-0.143207
6.25073	-15.0678	-0.143355
6.25073	-15.0634	-0.143502
6.25073	-15.059	-0.143649
6.25074	-15.0546	-0.143797
6.25074	-15.0502	-0.143945
6.25074	-15.0459	-0.144094
6.25074	-15.0415	-0.144242
6.25074	-15.0371	-0.144391
6.25074	-15.0327	-0.14454
6.25074	-15.0283	-0.144689
6.25074	-15.0239	-0.144839
6.25074	-15.0195	-0.144988
6.25074	-15.0151	-0.145138
6.25074	-15.0107	-0.145288
6.25074	-15.0062	-0.145439
6.25074	-15.0018	-0.145589
6.25074	-14.9974	-0.14574
6.25074	-14.993	-0.145892
6.25074	-14.9886	-0.146043
6.25074	-14.9842	-0.146195
6.25074	-14.9797	-0.146346
6.25074	-14.9753	-0.146499
6.25074	-14.9709	-0.146651
6.25074	-14.9664	-0.146803
6.25074	-14.962	-0.146956
6.25074	-14.9576	-0.147109
6.25074	-14.9531	-0.147263
6.25074	-14.9487	-0.147416
6.25075	-14.9442	-0.14757
6.25075	-14.9398	-0.147724
6.25075	-14.9353	-0.147878
6.25075	-14.9309	-0.148033
6.25075	-14.9264	-0.148188
6.25075	-14.922	-0.148343
6.25075	-14.9175	-0.148498
6.25075	-14.9131	-0.148654
6.25075	-14.9086	-0.14881
6.25075	-14.9041	-0.148966
6.25075	-14.8997	-0.149122
6.25075	-14.8952	-0.149278
6.25075	-14.8907	-0.149435
6.25075	-14.8862	-0.149592
6.25075	-14.8818	-0.14975
6.25075	-14.8773	-0.149907
6.25075	-14.8728	-0.150065
6.25075	-14.8683	-0.150223
6.25075	-14.8638	-0.150381
6.25075	-14.8593	-0.15054
6.25075	-14.8548	-0.150699
6.25075	-14.8503	-0.150858
6.25075	-14.8458	-0.151017
6.25075	-14.8413	-0.151177
6.25075	-14.8368	-0.151337
6.25076	-14.8323	-0.151497
6.25076	-14.8278	-0.151657
6.25076	-14.8233	-0.151818
6.25076	-14.8188	-0.151979
6.25076	-14.8143	-0.15214
6.25076	-14.8098	-0.152302
6.25076	-14.8052	-0.152463
6.25076	-14.8007	-0.152625
6.25076	-14.7962	-0.152788
6.25076	-14.7917	-0.15295
6.25076	-14.7871	-0.153113
6.25076	-14.7826	-0.153276
6.25076	-14.7781	-0.153439
6.25076	-14.7735	-0.153603
6.25076	-14.769	-0.153767
6.25076	-14.7644	-0.153931
6.25076	-14.7599	-0.154095
6.25076	-14.7554	-0.15426
6.25076	-14.7508	-0.154425
6.25076	-14.7463	-0.15459
6.25076	-14.7417	-0.154755
6.25076	-14.7371	-0.154921
6.25076	-14.7326	-0.155087
6.25076	-14.728	-0.155253
6.25076	-14.7235	-0.15542
6.25077	-14.7189	-0.155587
6.25077	-14.7143	-0.155754
6.25077	-14.7097	-0.155921
6.25077	-14.7052	-0.156089
6.25077	-14.7006	-0.156257
6.25077	-14.696	-0.156425
6.25077	-14.6914	-0.156593
6.25077	-14.6868	-0.156762
6.25077	-14.6822	-0.156931
6.25077	-14.6777	-0.157101
6.25077	-14.6731	-0.15727
6.25077	-14.6685	-0.15744
6.25077	-14.6639	-0.15761
6.25077	-14.6593	-0.157781
6.25077	-14.6547	-0.157951
6.25077	-14.6501	-0.158122
6.25077	-14.6454	-0.158294
6.25077	-14.6408	-0.158465
6.25077	-14.6362	-0.158637
6.25077	-14.6316	-0.158809
6.25077	-14.627	-0.158982
6.25077	-14.6224	-0.159154
6.25077	-14.6177	-0.159327
6.25077	-14.6131	-0.159501
6.25077	-14.6085	-0.159674
6.25078	-14.6039	-0.159848
6.25078	-14.5992	-0.160022
6.25078	-14.5946	-0.160197
6.25078	-14.5899	-0.160372
6.25078	-14.5853	-0.160547
6.25078	-14.5807	-0.160722
6.25078	-14.576	-0.160898
6.25078	-14.5714	-0.161073
6.25078	-14.5667	-0.16125
6.25078	-14.562	-0.161426
6.25078	-14.5574	-0.161603
6.25078	-14.5527	-0.16178
6.25078	-14.5481	-0.161957
6.25078	-14.5434	-0.162135
6.25078	-14.5387	-0.162313
6.25078	-14.5341	-0.162491
6.25078	-14.5294	-0.16267
6.25078	-14.5247	-0.162849
6.25078	-14.52	-0.163028
6.25078	-14.5153	-0.163208
6.25078	-14.5107	-0.163388
6.25078	-14.506	-0.163568
6.25078	-14.5013	-0.163748
6.25078	-14.4966	-0.163929
6.25078	-14.4919	-0.16411
6.25079	-14.4872	-0.164291
6.25079	-14.4825	-0.164473
6.25079	-14.4778	-0.164655
6.25079	-14.4731	-0.164837
6.25079	-14.4684	-0.16502
6.25079	-14.4637	-0.165202
6.25079	-14.4589	-0.165386
6.25079	-14.4542	-0.165569
6.25079	-14.4495	-0.165753
6.25079	-14.4448	-0.165937
6.25079	-14.4401	-0.166122
6.25079	-14.4353	-0.166306
6.25079	-14.4306	-0.166491
6.25079	-14.4259	-0.166677
6.25079	-14.4211	-0.166862
6.25079	-14.4164	-0.167048
6.25079	-14.4117	-0.167235
6.25079	-14.4069	-0.167421
6.25079	-14.4022	-0.167608
6.25079	-14.3974	-0.167796
6.25079	-14.3927	-0.167983
6.25079	-14.3879	-0.168171
6.25079	-14.3832	-0.16836
6.25079	-14.3784	-0.168548
6.25079	-14.3736	-0.168737
6.2508	-14.3689	-0.168926
6.2508	-14.3641	-0.169116
6.2508	-14.3593	-0.169306
6.2508	-14.3546	-0.169496
6.2508	-14.3498	-0.169686
6.2508	-14.345	-0.169877
6.2508	-14.3402	-0.170068
6.2508	-14.3354	-0.17026
6.2508	-14.3306	-0.170452
6.2508	-14.3259	-0.170644
6.2508	-14.3211	-0.170837
6.2508	-14.3163	-0.171029
6.2508	-14.3115	-0.171223
6.2508	-14.3067	-0.171416
6.2508	-14.3019	-0.17161
6.2508	-14.2971	-0.171804
6.2508	-14.2922	-0.171999
6.2508	-14.2874	-0.172193
6.2508	-14.2826	-0.172389
6.2508	-14.2778	-0.172584
6.2508	-14.273	-0.17278
6.2508	-14.2682	-0.172976
6.2508	-14.2633	-0.173173
6.2508	-14.2585	-0.17337
6.2508	-14.2537	-0.173567
6.25081	-14.2488	-0.173765
6.25081	-14.244	-0.173963
6.25081	-14.2392	-0.174161
6.25081	-14.2343	-0.174359
6.25081	-14.2295	-0.174558
6.25081	-14.2246	-0.174758
6.25081	-14.2198	-0.174957
6.25081	-14.2149	-0.175157
6.25081	-14.2101	-0.175358
6.25081	-14.2052	-0.175558
6.25081	-14.2003	-0.17576
6.25081	-14.1955	-0.175961
6.25081	-14.1906	-0.176163
6.25081	-14.1857	-0.176365
6.25081	-14.1808	-0.176567
6.25081	-14.176	-0.17677
6.25081	-14.1711	-0.176973
6.25081	-14.1662	-0.177177
6.25081	-14.1613	-0.177381
6.25081	-14.1564	-0.177585
6.25081	-14.1515	-0.17779
6.25081	-14.1466	-0.177995
6.25081	-14.1417	-0.1782
6.25081	-14.1368	-0.178406
6.25081	-14.1319	-0.178612
6.25082	-14.127	-0.178818
6.25082	-14.1221	-0.179025
6.25082	-14.1172	-0.179232
6.25082	-14.1123	-0.17944
6.25082	-14.1074	-0.179648
6.25082	-14.1025	-0.179856
6.25082	-14.0975	-0.180065
6.25082	-14.0926	-0.180274
6.25082	-14.0877	-0.180483
6.25082	-14.0827	-0.180693
6.25082	-14.0778	-0.180903
6.25082	-14.0729	-0.181113
6.25082	-14.0679	-0.181324
6.25082	-14.063	-0.181536
6.25082	-14.058	-0.181747
6.25082	-14.0531	-0.181959
6.25082	-14.0481	-0.182172
6.25082	-14.0432	-0.182384
6.25082	-14.0382	-0.182598
6.25082	-14.0333	-0.182811
6.25082	-14.0283	-0.183025
6.25082	-14.0233	-0.183239
6.25082	-14.0184	-0.183454
