Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
5.162	-35.5221	-0.00127499
5.162	-35.5207	-0.00127541
5.162	-35.5193	-0.00127583
5.162	-35.5179	-0.00127625
5.162	-35.5165	-0.00127668
5.162	-35.5151	-0.0012771
5.16201	-35.5137	-0.00127752
5.16201	-35.5122	-0.00127795
5.16201	-35.5108	-0.00127837
5.16201	-35.5094	-0.00127879
5.16201	-35.508	-0.00127922
5.16201	-35.5066	-0.00127964
5.16201	-35.5052	-0.00128007
5.16201	-35.5038	-0.00128049
5.16201	-35.5024	-0.00128092
5.16202	-35.501	-0.00128134
5.16202	-35.4996	-0.00128177
5.16202	-35.4981	-0.00128219
5.16202	-35.4967	-0.00128262
5.16202	-35.4953	-0.00128305
5.16202	-35.4939	-0.00128348
5.16202	-35.4925	-0.0012839
5.16202	-35.4911	-0.00128433
5.16202	-35.4896	-0.00128476
5.16202	-35.4882	-0.00128519
5.16202	-35.4868	-0.00128561
5.16203	-35.4854	-0.00128604
5.16203	-35.484	-0.00128647
5.16203	-35.4826	-0.0012869
5.16203	-35.4811	-0.00128733
5.16203	-35.4797	-0.00128776
5.16203	-35.4783	-0.00128819
5.16203	-35.4769	-0.00128862
5.16203	-35.4755	-0.00128905
5.16203	-35.474	-0.00128948
5.16203	-35.4726	-0.00128991
5.16204	-35.4712	-0.00129034
5.16204	-35.4698	-0.00129078
5.16204	-35.4684	-0.00129121
5.16204	-35.4669	-0.00129164
5.16204	-35.4655	-0.00129207
5.16204	-35.4641	-0.0012925
5.16204	-35.4627	-0.00129294
5.16204	-35.4612	-0.00129337
5.16204	-35.4598	-0.0012938
5.16204	-35.4584	-0.00129424
5.16205	-35.457	-0.00129467
5.16205	-35.4555	-0.00129511
5.16205	-35.4541	-0.00129554
5.16205	-35.4527	-0.00129598
5.16205	-35.4513	-0.00129641
5.16205	-35.4498	-0.00129685
5.16205	-35.4484	-0.00129728
5.16205	-35.447	-0.00129772
5.16205	-35.4456	-0.00129815
5.16205	-35.4441	-0.00129859
5.16206	-35.4427	-0.00129903
5.16206	-35.4413	-0.00129946
5.16206	-35.4398	-0.0012999
5.16206	-35.4384	-0.00130034
5.16206	-35.437	-0.00130078
5.16206	-35.4355	-0.00130122
5.16206	-35.4341	-0.00130165
5.16206	-35.4327	-0.00130209
5.16206	-35.4312	-0.00130253
5.16207	-35.4298	-0.00130297
5.16207	-35.4284	-0.00130341
5.16207	-35.4269	-0.00130385
5.16207	-35.4255	-0.00130429
5.16207	-35.4241	-0.00130473
5.16207	-35.4226	-0.00130517
5.16207	-35.4212	-0.00130561
5.16207	-35.4198	-0.00130605
5.16207	-35.4183	-0.0013065
5.16207	-35.4169	-0.00130694
5.16207	-35.4154	-0.00130738
5.16208	-35.414	-0.00130782
5.16208	-35.4126	-0.00130827
5.16208	-35.4111	-0.00130871
5.16208	-35.4097	-0.00130915
5.16208	-35.4082	-0.00130959
5.16208	-35.4068	-0.00131004
5.16208	-35.4054	-0.00131048
5.16208	-35.4039	-0.00131093
5.16208	-35.4025	-0.00131137
5.16209	-35.401	-0.00131182
5.16209	-35.3996	-0.00131226
5.16209	-35.3981	-0.00131271
5.16209	-35.3967	-0.00131315
5.16209	-35.3953	-0.0013136
5.16209	-35.3938	-0.00131405
5.16209	-35.3924	-0.00131449
5.16209	-35.3909	-0.00131494
5.16209	-35.3895	-0.00131539
5.16209	-35.388	-0.00131583
5.16209	-35.3866	-0.00131628
5.1621	-35.3851	-0.00131673
5.1621	-35.3837	-0.00131718
5.1621	-35.3822	-0.00131763
5.1621	-35.3808	-0.00131808
5.1621	-35.3793	-0.00131853
5.1621	-35.3779	-0.00131897
5.1621	-35.3764	-0.00131942
5.1621	-35.375	-0.00131987
5.1621	-35.3735	-0.00132033
5.1621	-35.3721	-0.00132078
5.16211	-35.3706	-0.00132123
5.16211	-35.3692	-0.00132168
5.16211	-35.3677	-0.00132213
5.16211	-35.3663	-0.00132258
5.16211	-35.3648	-0.00132303
5.16211	-35.3634	-0.00132349
5.16211	-35.3619	-0.00132394
5.16211	-35.3605	-0.00132439
5.16211	-35.359	-0.00132485
5.16212	-35.3575	-0.0013253
5.16212	-35.3561	-0.00132575
5.16212	-35.3546	-0.00132621
5.16212	-35.3532	-0.00132666
5.16212	-35.3517	-0.00132712
5.16212	-35.3503	-0.00132757
5.16212	-35.3488	-0.00132803
5.16212	-35.3473	-0.00132848
5.16212	-35.3459	-0.00132894
5.16212	-35.3444	-0.00132939
5.16212	-35.343	-0.00132985
5.16213	-35.3415	-0.00133031
5.16213	-35.34	-0.00133076
5.16213	-35.3386	-0.00133122
5.16213	-35.3371	-0.00133168
5.16213	-35.3357	-0.00133214
5.16213	-35.3342	-0.0013326
5.16213	-35.3327	-0.00133305
5.16213	-35.3313	-0.00133351
5.16213	-35.3298	-0.00133397
5.16214	-35.3283	-0.00133443
5.16214	-35.3269	-0.00133489
5.16214	-35.3254	-0.00133535
5.16214	-35.3239	-0.00133581
5.16214	-35.3225	-0.00133627
5.16214	-35.321	-0.00133673
5.16214	-35.3195	-0.0013372
5.16214	-35.3181	-0.00133766
5.16214	-35.3166	-0.00133812
5.16214	-35.3151	-0.00133858
5.16214	-35.3137	-0.00133904
5.16215	-35.3122	-0.00133951
5.16215	-35.3107	-0.00133997
5.16215	-35.3092	-0.00134043
5.16215	-35.3078	-0.0013409
5.16215	-35.3063	-0.00134136
5.16215	-35.3048	-0.00134182
5.16215	-35.3034	-0.00134229
5.16215	-35.3019	-0.00134275
5.16215	-35.3004	-0.00134322
5.16216	-35.2989	-0.00134368
5.16216	-35.2975	-0.00134415
5.16216	-35.296	-0.00134462
5.16216	-35.2945	-0.00134508
5.16216	-35.293	-0.00134555
5.16216	-35.2916	-0.00134602
5.16216	-35.2901	-0.00134648
5.16216	-35.2886	-0.00134695
5.16216	-35.2871	-0.00134742
5.16216	-35.2856	-0.00134789
5.16216	-35.2842	-0.00134836
5.16217	-35.2827	-0.00134883
5.16217	-35.2812	-0.00134929
5.16217	-35.2797	-0.00134976
5.16217	-35.2782	-0.00135023
5.16217	-35.2768	-0.0013507
5.16217	-35.2753	-0.00135117
5.16217	-35.2738	-0.00135164
5.16217	-35.2723	-0.00135212
5.16217	-35.2708	-0.00135259
5.16217	-35.2694	-0.00135306
5.16218	-35.2679	-0.00135353
5.16218	-35.2664	-0.001354
5.16218	-35.2649	-0.00135448
5.16218	-35.2634	-0.00135495
5.16218	-35.2619	-0.00135542
5.16218	-35.2604	-0.00135589
5.16218	-35.259	-0.00135637
5.16218	-35.2575	-0.00135684
5.16218	-35.256	-0.00135732
5.16219	-35.2545	-0.00135779
5.16219	-35.253	-0.00135827
5.16219	-35.2515	-0.00135874
5.16219	-35.25	-0.00135922
5.16219	-35.2485	-0.00135969
5.16219	-35.247	-0.00136017
5.16219	-35.2456	-0.00136065
5.16219	-35.2441	-0.00136112
5.16219	-35.2426	-0.0013616
5.16219	-35.2411	-0.00136208
5.16219	-35.2396	-0.00136256
5.1622	-35.2381	-0.00136303
5.1622	-35.2366	-0.00136351
5.1622	-35.2351	-0.00136399
5.1622	-35.2336	-0.00136447
5.1622	-35.2321	-0.00136495
5.1622	-35.2306	-0.00136543
5.1622	-35.2291	-0.00136591
5.1622	-35.2276	-0.00136639
5.1622	-35.2261	-0.00136687
5.16221	-35.2246	-0.00136735
5.16221	-35.2231	-0.00136783
5.16221	-35.2216	-0.00136831
5.16221	-35.2201	-0.0013688
5.16221	-35.2186	-0.00136928
5.16221	-35.2171	-0.00136976
5.16221	-35.2156	-0.00137024
5.16221	-35.2141	-0.00137073
5.16221	-35.2126	-0.00137121
5.16221	-35.2111	-0.00137169
5.16221	-35.2096	-0.00137218
5.16222	-35.2081	-0.00137266
5.16222	-35.2066	-0.00137315
5.16222	-35.2051	-0.00137363
5.16222	-35.2036	-0.00137412
5.16222	-35.2021	-0.0013746
5.16222	-35.2006	-0.00137509
5.16222	-35.1991	-0.00137558
5.16222	-35.1976	-0.00137606
5.16222	-35.1961	-0.00137655
5.16223	-35.1946	-0.00137704
5.16223	-35.1931	-0.00137753
5.16223	-35.1916	-0.00137801
5.16223	-35.1901	-0.0013785
5.16223	-35.1886	-0.00137899
5.16223	-35.187	-0.00137948
5.16223	-35.1855	-0.00137997
5.16223	-35.184	-0.00138046
5.16223	-35.1825	-0.00138095
5.16223	-35.181	-0.00138144
5.16223	-35.1795	-0.00138193
5.16224	-35.178	-0.00138242
5.16224	-35.1765	-0.00138291
5.16224	-35.175	-0.0013834
5.16224	-35.1734	-0.0013839
5.16224	-35.1719	-0.00138439
5.16224	-35.1704	-0.00138488
5.16224	-35.1689	-0.00138537
5.16224	-35.1674	-0.00138587
5.16224	-35.1659	-0.00138636
5.16225	-35.1643	-0.00138685
5.16225	-35.1628	-0.00138735
5.16225	-35.1613	-0.00138784
5.16225	-35.1598	-0.00138834
5.16225	-35.1583	-0.00138883
5.16225	-35.1568	-0.00138933
5.16225	-35.1552	-0.00138982
5.16225	-35.1537	-0.00139032
5.16225	-35.1522	-0.00139082
5.16225	-35.1507	-0.00139131
5.16226	-35.1492	-0.00139181
5.16226	-35.1476	-0.00139231
5.16226	-35.1461	-0.00139281
5.16226	-35.1446	-0.0013933
5.16226	-35.1431	-0.0013938
5.16226	-35.1415	-0.0013943
5.16226	-35.14	-0.0013948
5.16226	-35.1385	-0.0013953
5.16226	-35.137	-0.0013958
5.16226	-35.1354	-0.0013963
5.16226	-35.1339	-0.0013968
5.16227	-35.1324	-0.0013973
5.16227	-35.1309	-0.0013978
5.16227	-35.1293	-0.0013983
5.16227	-35.1278	-0.00139881
5.16227	-35.1263	-0.00139931
5.16227	-35.1248	-0.00139981
5.16227	-35.1232	-0.00140031
5.16227	-35.1217	-0.00140082
5.16227	-35.1202	-0.00140132
5.16228	-35.1186	-0.00140182
5.16228	-35.1171	-0.00140233
5.16228	-35.1156	-0.00140283
5.16228	-35.114	-0.00140334
5.16228	-35.1125	-0.00140384
5.16228	-35.111	-0.00140435
