Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
5.15902	-17.3311	-0.0843954
5.15902	-17.3291	-0.0844345
5.15902	-17.3271	-0.0844735
5.15902	-17.3251	-0.0845127
5.15902	-17.3231	-0.0845518
5.15902	-17.3212	-0.084591
5.15902	-17.3192	-0.0846301
5.15902	-17.3172	-0.0846694
5.15902	-17.3152	-0.0847086
5.15902	-17.3132	-0.0847479
5.15902	-17.3112	-0.0847872
5.15902	-17.3092	-0.0848265
5.15902	-17.3072	-0.0848659
5.15902	-17.3052	-0.0849053
5.15902	-17.3032	-0.0849447
5.15902	-17.3013	-0.0849841
5.15902	-17.2993	-0.0850236
5.15902	-17.2973	-0.0850631
5.15902	-17.2953	-0.0851027
5.15902	-17.2933	-0.0851422
5.15902	-17.2913	-0.0851818
5.15902	-17.2893	-0.0852214
5.15902	-17.2873	-0.0852611
5.15902	-17.2853	-0.0853007
5.15902	-17.2833	-0.0853404
5.15902	-17.2813	-0.0853802
5.15902	-17.2793	-0.0854199
5.15902	-17.2773	-0.0854597
5.15902	-17.2753	-0.0854995
5.15902	-17.2733	-0.0855394
5.15902	-17.2713	-0.0855793
5.15902	-17.2693	-0.0856192
5.15903	-17.2673	-0.0856591
5.15903	-17.2653	-0.085699
5.15903	-17.2633	-0.085739
5.15903	-17.2613	-0.0857791
5.15903	-17.2593	-0.0858191
5.15903	-17.2573	-0.0858592
5.15903	-17.2553	-0.0858993
5.15903	-17.2533	-0.0859394
5.15903	-17.2513	-0.0859796
5.15903	-17.2493	-0.0860198
5.15903	-17.2473	-0.08606
5.15903	-17.2453	-0.0861002
5.15903	-17.2433	-0.0861405
5.15903	-17.2413	-0.0861808
5.15903	-17.2393	-0.0862211
5.15903	-17.2372	-0.0862615
5.15903	-17.2352	-0.0863019
5.15903	-17.2332	-0.0863423
5.15903	-17.2312	-0.0863828
5.15903	-17.2292	-0.0864233
5.15903	-17.2272	-0.0864638
5.15903	-17.2252	-0.0865043
5.15903	-17.2232	-0.0865449
5.15903	-17.2212	-0.0865855
5.15903	-17.2192	-0.0866261
5.15903	-17.2171	-0.0866668
5.15903	-17.2151	-0.0867075
5.15903	-17.2131	-0.0867482
5.15903	-17.2111	-0.0867889
5.15903	-17.2091	-0.0868297
5.15903	-17.2071	-0.0868705
5.15903	-17.2051	-0.0869113
5.15903	-17.203	-0.0869522
5.15903	-17.201	-0.0869931
5.15903	-17.199	-0.087034
5.15903	-17.197	-0.087075
5.15903	-17.195	-0.087116
5.15903	-17.1929	-0.087157
5.15903	-17.1909	-0.087198
5.15903	-17.1889	-0.0872391
5.15903	-17.1869	-0.0872802
5.15903	-17.1849	-0.0873213
5.15903	-17.1828	-0.0873625
5.15903	-17.1808	-0.0874037
5.15903	-17.1788	-0.0874449
5.15903	-17.1768	-0.0874862
5.15903	-17.1748	-0.0875274
5.15903	-17.1727	-0.0875688
5.15903	-17.1707	-0.0876101
5.15903	-17.1687	-0.0876515
5.15904	-17.1667	-0.0876929
5.15904	-17.1646	-0.0877343
5.15904	-17.1626	-0.0877758
5.15904	-17.1606	-0.0878173
5.15904	-17.1585	-0.0878588
5.15904	-17.1565	-0.0879003
5.15904	-17.1545	-0.0879419
5.15904	-17.1525	-0.0879835
5.15904	-17.1504	-0.0880252
5.15904	-17.1484	-0.0880669
5.15904	-17.1464	-0.0881086
5.15904	-17.1443	-0.0881503
5.15904	-17.1423	-0.0881921
5.15904	-17.1403	-0.0882339
5.15904	-17.1382	-0.0882757
5.15904	-17.1362	-0.0883176
5.15904	-17.1342	-0.0883595
5.15904	-17.1321	-0.0884014
5.15904	-17.1301	-0.0884433
5.15904	-17.1281	-0.0884853
5.15904	-17.126	-0.0885273
5.15904	-17.124	-0.0885694
5.15904	-17.122	-0.0886114
5.15904	-17.1199	-0.0886535
5.15904	-17.1179	-0.0886957
5.15904	-17.1158	-0.0887378
5.15904	-17.1138	-0.08878
5.15904	-17.1118	-0.0888223
5.15904	-17.1097	-0.0888645
5.15904	-17.1077	-0.0889068
5.15904	-17.1056	-0.0889491
5.15904	-17.1036	-0.0889915
5.15904	-17.1016	-0.0890339
5.15904	-17.0995	-0.0890763
5.15904	-17.0975	-0.0891187
5.15904	-17.0954	-0.0891612
5.15904	-17.0934	-0.0892037
5.15904	-17.0913	-0.0892463
5.15904	-17.0893	-0.0892888
5.15904	-17.0873	-0.0893314
5.15904	-17.0852	-0.0893741
5.15904	-17.0832	-0.0894167
5.15904	-17.0811	-0.0894594
5.15904	-17.0791	-0.0895022
5.15904	-17.077	-0.0895449
5.15904	-17.075	-0.0895877
5.15904	-17.0729	-0.0896305
5.15904	-17.0709	-0.0896734
5.15904	-17.0688	-0.0897163
5.15904	-17.0668	-0.0897592
5.15905	-17.0647	-0.0898021
5.15905	-17.0627	-0.0898451
5.15905	-17.0606	-0.0898881
5.15905	-17.0586	-0.0899312
5.15905	-17.0565	-0.0899743
5.15905	-17.0544	-0.0900174
5.15905	-17.0524	-0.0900605
5.15905	-17.0503	-0.0901037
5.15905	-17.0483	-0.0901469
5.15905	-17.0462	-0.0901901
5.15905	-17.0442	-0.0902334
5.15905	-17.0421	-0.0902767
5.15905	-17.0401	-0.09032
5.15905	-17.038	-0.0903634
5.15905	-17.0359	-0.0904068
5.15905	-17.0339	-0.0904502
5.15905	-17.0318	-0.0904937
5.15905	-17.0298	-0.0905371
5.15905	-17.0277	-0.0905807
5.15905	-17.0256	-0.0906242
5.15905	-17.0236	-0.0906678
5.15905	-17.0215	-0.0907114
5.15905	-17.0194	-0.0907551
5.15905	-17.0174	-0.0907988
5.15905	-17.0153	-0.0908425
5.15905	-17.0133	-0.0908863
5.15905	-17.0112	-0.09093
5.15905	-17.0091	-0.0909739
5.15905	-17.0071	-0.0910177
5.15905	-17.005	-0.0910616
5.15905	-17.0029	-0.0911055
5.15905	-17.0009	-0.0911494
5.15905	-16.9988	-0.0911934
5.15905	-16.9967	-0.0912374
5.15905	-16.9946	-0.0912815
5.15905	-16.9926	-0.0913256
5.15905	-16.9905	-0.0913697
5.15905	-16.9884	-0.0914138
5.15905	-16.9864	-0.091458
5.15905	-16.9843	-0.0915022
5.15905	-16.9822	-0.0915464
5.15905	-16.9801	-0.0915907
5.15905	-16.9781	-0.091635
5.15905	-16.976	-0.0916794
5.15905	-16.9739	-0.0917237
5.15905	-16.9718	-0.0917681
5.15905	-16.9698	-0.0918126
5.15905	-16.9677	-0.0918571
5.15905	-16.9656	-0.0919016
5.15905	-16.9635	-0.0919461
5.15906	-16.9615	-0.0919907
5.15906	-16.9594	-0.0920353
5.15906	-16.9573	-0.0920799
5.15906	-16.9552	-0.0921246
5.15906	-16.9531	-0.0921693
5.15906	-16.9511	-0.092214
5.15906	-16.949	-0.0922588
5.15906	-16.9469	-0.0923036
5.15906	-16.9448	-0.0923485
5.15906	-16.9427	-0.0923933
5.15906	-16.9407	-0.0924382
5.15906	-16.9386	-0.0924832
5.15906	-16.9365	-0.0925282
5.15906	-16.9344	-0.0925732
5.15906	-16.9323	-0.0926182
5.15906	-16.9302	-0.0926633
5.15906	-16.9281	-0.0927084
5.15906	-16.9261	-0.0927535
5.15906	-16.924	-0.0927987
5.15906	-16.9219	-0.0928439
5.15906	-16.9198	-0.0928892
5.15906	-16.9177	-0.0929345
5.15906	-16.9156	-0.0929798
5.15906	-16.9135	-0.0930251
5.15906	-16.9114	-0.0930705
5.15906	-16.9093	-0.0931159
5.15906	-16.9072	-0.0931614
5.15906	-16.9052	-0.0932069
5.15906	-16.9031	-0.0932524
5.15906	-16.901	-0.0932979
5.15906	-16.8989	-0.0933435
5.15906	-16.8968	-0.0933891
5.15906	-16.8947	-0.0934348
5.15906	-16.8926	-0.0934805
5.15906	-16.8905	-0.0935262
5.15906	-16.8884	-0.093572
5.15906	-16.8863	-0.0936178
5.15906	-16.8842	-0.0936636
5.15906	-16.8821	-0.0937095
5.15906	-16.88	-0.0937554
5.15906	-16.8779	-0.0938013
5.15906	-16.8758	-0.0938473
5.15906	-16.8737	-0.0938933
5.15906	-16.8716	-0.0939393
5.15906	-16.8695	-0.0939854
5.15906	-16.8674	-0.0940315
5.15906	-16.8653	-0.0940776
5.15906	-16.8632	-0.0941238
5.15906	-16.8611	-0.09417
5.15907	-16.859	-0.0942162
5.15907	-16.8569	-0.0942625
5.15907	-16.8548	-0.0943088
5.15907	-16.8527	-0.0943552
5.15907	-16.8506	-0.0944016
5.15907	-16.8484	-0.094448
5.15907	-16.8463	-0.0944945
5.15907	-16.8442	-0.0945409
5.15907	-16.8421	-0.0945875
5.15907	-16.84	-0.094634
5.15907	-16.8379	-0.0946806
5.15907	-16.8358	-0.0947273
5.15907	-16.8337	-0.0947739
5.15907	-16.8316	-0.0948206
5.15907	-16.8295	-0.0948674
5.15907	-16.8273	-0.0949142
5.15907	-16.8252	-0.094961
5.15907	-16.8231	-0.0950078
5.15907	-16.821	-0.0950547
5.15907	-16.8189	-0.0951016
5.15907	-16.8168	-0.0951486
5.15907	-16.8147	-0.0951955
5.15907	-16.8125	-0.0952426
5.15907	-16.8104	-0.0952896
5.15907	-16.8083	-0.0953367
5.15907	-16.8062	-0.0953839
5.15907	-16.8041	-0.095431
5.15907	-16.8019	-0.0954782
5.15907	-16.7998	-0.0955255
5.15907	-16.7977	-0.0955727
5.15907	-16.7956	-0.0956201
5.15907	-16.7935	-0.0956674
5.15907	-16.7913	-0.0957148
5.15907	-16.7892	-0.0957622
5.15907	-16.7871	-0.0958097
5.15907	-16.785	-0.0958572
5.15907	-16.7828	-0.0959047
5.15907	-16.7807	-0.0959522
5.15907	-16.7786	-0.0959998
5.15907	-16.7765	-0.0960475
5.15907	-16.7743	-0.0960952
5.15907	-16.7722	-0.0961429
5.15907	-16.7701	-0.0961906
5.15907	-16.768	-0.0962384
5.15907	-16.7658	-0.0962862
5.15907	-16.7637	-0.0963341
5.15907	-16.7616	-0.096382
5.15907	-16.7594	-0.0964299
5.15907	-16.7573	-0.0964779
5.15907	-16.7552	-0.0965259
5.15907	-16.753	-0.0965739
5.15908	-16.7509	-0.096622
5.15908	-16.7488	-0.0966701
5.15908	-16.7466	-0.0967183
5.15908	-16.7445	-0.0967664
5.15908	-16.7424	-0.0968147
5.15908	-16.7402	-0.0968629
5.15908	-16.7381	-0.0969112
5.15908	-16.736	-0.0969596
5.15908	-16.7338	-0.0970079
5.15908	-16.7317	-0.0970563
5.15908	-16.7296	-0.0971048
5.15908	-16.7274	-0.0971533
5.15908	-16.7253	-0.0972018
5.15908	-16.7231	-0.0972504
5.15908	-16.721	-0.097299
5.15908	-16.7189	-0.0973476
5.15908	-16.7167	-0.0973963
5.15908	-16.7146	-0.097445
5.15908	-16.7124	-0.0974937
5.15908	-16.7103	-0.0975425
5.15908	-16.7081	-0.0975913
5.15908	-16.706	-0.0976402
5.15908	-16.7038	-0.0976891
5.15908	-16.7017	-0.097738
5.15908	-16.6996	-0.097787
5.15908	-16.6974	-0.097836
5.15908	-16.6953	-0.097885
5.15908	-16.6931	-0.0979341
5.15908	-16.691	-0.0979833
5.15908	-16.6888	-0.0980324
5.15908	-16.6867	-0.0980816
5.15908	-16.6845	-0.0981309
5.15908	-16.6824	-0.0981801
5.15908	-16.6802	-0.0982294
5.15908	-16.6781	-0.0982788
5.15908	-16.6759	-0.0983282
5.15908	-16.6738	-0.0983776
5.15908	-16.6716	-0.0984271
5.15908	-16.6694	-0.0984766
5.15908	-16.6673	-0.0985261
5.15908	-16.6651	-0.0985757
5.15908	-16.663	-0.0986253
5.15908	-16.6608	-0.098675
5.15908	-16.6587	-0.0987247
5.15908	-16.6565	-0.0987744
5.15908	-16.6543	-0.0988242
5.15908	-16.6522	-0.098874
5.15908	-16.65	-0.0989239
5.15908	-16.6479	-0.0989738
5.15909	-16.6457	-0.0990237
5.15909	-16.6435	-0.0990737
5.15909	-16.6414	-0.0991237
5.15909	-16.6392	-0.0991737
5.15909	-16.6371	-0.0992238
5.15909	-16.6349	-0.0992739
5.15909	-16.6327	-0.0993241
5.15909	-16.6306	-0.0993743
5.15909	-16.6284	-0.0994245
5.15909	-16.6262	-0.0994748
5.15909	-16.6241	-0.0995251
5.15909	-16.6219	-0.0995755
5.15909	-16.6197	-0.0996259
5.15909	-16.6176	-0.0996763
5.15909	-16.6154	-0.0997268
5.15909	-16.6132	-0.0997773
5.15909	-16.6111	-0.0998279
5.15909	-16.6089	-0.0998784
5.15909	-16.6067	-0.0999291
5.15909	-16.6045	-0.0999798
5.15909	-16.6024	-0.10003
5.15909	-16.6002	-0.100081
5.15909	-16.598	-0.100132
5.15909	-16.5958	-0.100183
5.15909	-16.5937	-0.100234
5.15909	-16.5915	-0.100285
5.15909	-16.5893	-0.100336
5.15909	-16.5871	-0.100387
5.15909	-16.585	-0.100438
5.15909	-16.5828	-0.100489
5.15909	-16.5806	-0.10054
5.15909	-16.5784	-0.100591
5.15909	-16.5763	-0.100642
5.15909	-16.5741	-0.100693
5.15909	-16.5719	-0.100745
5.15909	-16.5697	-0.100796
5.15909	-16.5675	-0.100847
5.15909	-16.5653	-0.100899
5.15909	-16.5632	-0.10095
5.15909	-16.561	-0.101002
5.15909	-16.5588	-0.101053
5.15909	-16.5566	-0.101105
5.15909	-16.5544	-0.101156
5.15909	-16.5522	-0.101208
5.15909	-16.5501	-0.10126
5.15909	-16.5479	-0.101311
5.15909	-16.5457	-0.101363
5.15909	-16.5435	-0.101415
5.15909	-16.5413	-0.101467
5.15909	-16.5391	-0.101519
5.15909	-16.5369	-0.10157
5.1591	-16.5347	-0.101622
5.1591	-16.5325	-0.101674
5.1591	-16.5303	-0.101726
5.1591	-16.5282	-0.101779
5.1591	-16.526	-0.101831
5.1591	-16.5238	-0.101883
5.1591	-16.5216	-0.101935
5.1591	-16.5194	-0.101987
5.1591	-16.5172	-0.10204
5.1591	-16.515	-0.102092
5.1591	-16.5128	-0.102144
5.1591	-16.5106	-0.102197
5.1591	-16.5084	-0.102249
5.1591	-16.5062	-0.102302
5.1591	-16.504	-0.102354
5.1591	-16.5018	-0.102407
5.1591	-16.4996	-0.102459
5.1591	-16.4974	-0.102512
5.1591	-16.4952	-0.102565
5.1591	-16.493	-0.102617
5.1591	-16.4908	-0.10267
5.1591	-16.4886	-0.102723
5.1591	-16.4864	-0.102776
5.1591	-16.4842	-0.102829
5.1591	-16.482	-0.102882
5.1591	-16.4798	-0.102935
5.1591	-16.4776	-0.102988
5.1591	-16.4754	-0.103041
5.1591	-16.4732	-0.103094
5.1591	-16.4709	-0.103147
5.1591	-16.4687	-0.1032
5.1591	-16.4665	-0.103254
5.1591	-16.4643	-0.103307
5.1591	-16.4621	-0.10336
5.1591	-16.4599	-0.103414
5.1591	-16.4577	-0.103467
5.1591	-16.4555	-0.103521
5.1591	-16.4533	-0.103574
5.1591	-16.451	-0.103628
5.1591	-16.4488	-0.103681
5.1591	-16.4466	-0.103735
5.1591	-16.4444	-0.103788
5.1591	-16.4422	-0.103842
5.1591	-16.44	-0.103896
5.1591	-16.4378	-0.10395
5.1591	-16.4355	-0.104004
5.1591	-16.4333	-0.104057
5.1591	-16.4311	-0.104111
5.1591	-16.4289	-0.104165
5.1591	-16.4267	-0.104219
5.15911	-16.4244	-0.104273
5.15911	-16.4222	-0.104328
5.15911	-16.42	-0.104382
5.15911	-16.4178	-0.104436
5.15911	-16.4156	-0.10449
5.15911	-16.4133	-0.104544
5.15911	-16.4111	-0.104599
5.15911	-16.4089	-0.104653
5.15911	-16.4067	-0.104707
5.15911	-16.4044	-0.104762
5.15911	-16.4022	-0.104816
5.15911	-16.4	-0.104871
5.15911	-16.3977	-0.104926
5.15911	-16.3955	-0.10498
5.15911	-16.3933	-0.105035
5.15911	-16.3911	-0.10509
5.15911	-16.3888	-0.105144
5.15911	-16.3866	-0.105199
5.15911	-16.3844	-0.105254
5.15911	-16.3821	-0.105309
5.15911	-16.3799	-0.105364
5.15911	-16.3777	-0.105419
5.15911	-16.3754	-0.105474
5.15911	-16.3732	-0.105529
5.15911	-16.371	-0.105584
5.15911	-16.3687	-0.105639
5.15911	-16.3665	-0.105694
5.15911	-16.3643	-0.105749
5.15911	-16.362	-0.105805
5.15911	-16.3598	-0.10586
5.15911	-16.3575	-0.105915
5.15911	-16.3553	-0.105971
5.15911	-16.3531	-0.106026
5.15911	-16.3508	-0.106082
5.15911	-16.3486	-0.106137
5.15911	-16.3463	-0.106193
5.15911	-16.3441	-0.106249
5.15911	-16.3419	-0.106304
5.15911	-16.3396	-0.10636
5.15911	-16.3374	-0.106416
5.15911	-16.3351	-0.106472
5.15911	-16.3329	-0.106528
5.15911	-16.3306	-0.106583
5.15911	-16.3284	-0.106639
5.15911	-16.3261	-0.106695
5.15911	-16.3239	-0.106751
5.15911	-16.3216	-0.106808
5.15911	-16.3194	-0.106864
5.15911	-16.3171	-0.10692
5.15911	-16.3149	-0.106976
5.15912	-16.3126	-0.107032
5.15912	-16.3104	-0.107089
5.15912	-16.3081	-0.107145
5.15912	-16.3059	-0.107201
5.15912	-16.3036	-0.107258
5.15912	-16.3014	-0.107314
5.15912	-16.2991	-0.107371
5.15912	-16.2969	-0.107428
5.15912	-16.2946	-0.107484
5.15912	-16.2923	-0.107541
5.15912	-16.2901	-0.107598
5.15912	-16.2878	-0.107654
5.15912	-16.2856	-0.107711
5.15912	-16.2833	-0.107768
5.15912	-16.281	-0.107825
5.15912	-16.2788	-0.107882
5.15912	-16.2765	-0.107939
5.15912	-16.2743	-0.107996
5.15912	-16.272	-0.108053
5.15912	-16.2697	-0.10811
5.15912	-16.2675	-0.108167
5.15912	-16.2652	-0.108225
5.15912	-16.2629	-0.108282
5.15912	-16.2607	-0.108339
5.15912	-16.2584	-0.108397
5.15912	-16.2561	-0.108454
5.15912	-16.2539	-0.108512
5.15912	-16.2516	-0.108569
5.15912	-16.2493	-0.108627
5.15912	-16.2471	-0.108684
5.15912	-16.2448	-0.108742
5.15912	-16.2425	-0.1088
5.15912	-16.2403	-0.108857
5.15912	-16.238	-0.108915
5.15912	-16.2357	-0.108973
5.15912	-16.2334	-0.109031
5.15912	-16.2312	-0.109089
5.15912	-16.2289	-0.109147
5.15912	-16.2266	-0.109205
5.15912	-16.2243	-0.109263
5.15912	-16.2221	-0.109321
5.15912	-16.2198	-0.109379
5.15912	-16.2175	-0.109438
5.15912	-16.2152	-0.109496
5.15912	-16.213	-0.109554
5.15912	-16.2107	-0.109613
5.15912	-16.2084	-0.109671
5.15912	-16.2061	-0.109729
5.15912	-16.2038	-0.109788
5.15912	-16.2015	-0.109846
5.15913	-16.1993	-0.109905
5.15913	-16.197	-0.109964
5.15913	-16.1947	-0.110022
5.15913	-16.1924	-0.110081
5.15913	-16.1901	-0.11014
5.15913	-16.1878	-0.110199
5.15913	-16.1856	-0.110258
5.15913	-16.1833	-0.110317
5.15913	-16.181	-0.110376
5.15913	-16.1787	-0.110435
5.15913	-16.1764	-0.110494
5.15913	-16.1741	-0.110553
5.15913	-16.1718	-0.110612
5.15913	-16.1695	-0.110671
5.15913	-16.1672	-0.110731
5.15913	-16.1649	-0.11079
5.15913	-16.1627	-0.110849
5.15913	-16.1604	-0.110909
5.15913	-16.1581	-0.110968
5.15913	-16.1558	-0.111028
5.15913	-16.1535	-0.111087
5.15913	-16.1512	-0.111147
5.15913	-16.1489	-0.111207
5.15913	-16.1466	-0.111267
5.15913	-16.1443	-0.111326
5.15913	-16.142	-0.111386
5.15913	-16.1397	-0.111446
5.15913	-16.1374	-0.111506
5.15913	-16.1351	-0.111566
5.15913	-16.1328	-0.111626
5.15913	-16.1305	-0.111686
5.15913	-16.1282	-0.111746
5.15913	-16.1259	-0.111806
5.15913	-16.1236	-0.111867
5.15913	-16.1213	-0.111927
5.15913	-16.119	-0.111987
5.15913	-16.1167	-0.112048
5.15913	-16.1143	-0.112108
5.15913	-16.112	-0.112168
5.15913	-16.1097	-0.112229
5.15913	-16.1074	-0.11229
5.15913	-16.1051	-0.11235
5.15913	-16.1028	-0.112411
5.15913	-16.1005	-0.112472
5.15913	-16.0982	-0.112532
5.15913	-16.0959	-0.112593
5.15913	-16.0936	-0.112654
5.15913	-16.0912	-0.112715
5.15913	-16.0889	-0.112776
5.15914	-16.0866	-0.112837
5.15914	-16.0843	-0.112898
5.15914	-16.082	-0.112959
5.15914	-16.0797	-0.11302
5.15914	-16.0774	-0.113082
5.15914	-16.075	-0.113143
5.15914	-16.0727	-0.113204
5.15914	-16.0704	-0.113266
5.15914	-16.0681	-0.113327
5.15914	-16.0658	-0.113389
5.15914	-16.0634	-0.11345
5.15914	-16.0611	-0.113512
5.15914	-16.0588	-0.113573
5.15914	-16.0565	-0.113635
5.15914	-16.0541	-0.113697
5.15914	-16.0518	-0.113759
5.15914	-16.0495	-0.11382
5.15914	-16.0472	-0.113882
5.15914	-16.0448	-0.113944
5.15914	-16.0425	-0.114006
5.15914	-16.0402	-0.114068
5.15914	-16.0379	-0.11413
5.15914	-16.0355	-0.114193
5.15914	-16.0332	-0.114255
5.15914	-16.0309	-0.114317
5.15914	-16.0285	-0.114379
5.15914	-16.0262	-0.114442
5.15914	-16.0239	-0.114504
5.15914	-16.0215	-0.114567
5.15914	-16.0192	-0.114629
5.15914	-16.0169	-0.114692
5.15914	-16.0145	-0.114754
5.15914	-16.0122	-0.114817
5.15914	-16.0099	-0.11488
5.15914	-16.0075	-0.114942
5.15914	-16.0052	-0.115005
5.15914	-16.0029	-0.115068
5.15914	-16.0005	-0.115131
5.15914	-15.9982	-0.115194
5.15914	-15.9958	-0.115257
5.15914	-15.9935	-0.11532
5.15914	-15.9911	-0.115383
5.15914	-15.9888	-0.115447
5.15914	-15.9865	-0.11551
5.15914	-15.9841	-0.115573
5.15914	-15.9818	-0.115637
5.15914	-15.9794	-0.1157
5.15914	-15.9771	-0.115764
5.15914	-15.9747	-0.115827
5.15914	-15.9724	-0.115891
5.15914	-15.97	-0.115954
5.15915	-15.9677	-0.116018
5.15915	-15.9653	-0.116082
5.15915	-15.963	-0.116146
5.15915	-15.9606	-0.116209
5.15915	-15.9583	-0.116273
5.15915	-15.9559	-0.116337
5.15915	-15.9536	-0.116401
5.15915	-15.9512	-0.116465
5.15915	-15.9489	-0.116529
5.15915	-15.9465	-0.116594
5.15915	-15.9442	-0.116658
5.15915	-15.9418	-0.116722
5.15915	-15.9395	-0.116786
5.15915	-15.9371	-0.116851
5.15915	-15.9347	-0.116915
5.15915	-15.9324	-0.11698
5.15915	-15.93	-0.117044
5.15915	-15.9277	-0.117109
5.15915	-15.9253	-0.117174
5.15915	-15.9229	-0.117238
5.15915	-15.9206	-0.117303
5.15915	-15.9182	-0.117368
5.15915	-15.9159	-0.117433
5.15915	-15.9135	-0.117498
5.15915	-15.9111	-0.117563
5.15915	-15.9088	-0.117628
5.15915	-15.9064	-0.117693
5.15915	-15.904	-0.117758
5.15915	-15.9017	-0.117823
5.15915	-15.8993	-0.117889
5.15915	-15.8969	-0.117954
5.15915	-15.8946	-0.118019
5.15915	-15.8922	-0.118085
5.15915	-15.8898	-0.11815
5.15915	-15.8874	-0.118216
5.15915	-15.8851	-0.118281
5.15915	-15.8827	-0.118347
5.15915	-15.8803	-0.118413
5.15915	-15.8779	-0.118479
5.15915	-15.8756	-0.118544
5.15915	-15.8732	-0.11861
5.15915	-15.8708	-0.118676
5.15915	-15.8684	-0.118742
5.15915	-15.8661	-0.118808
5.15915	-15.8637	-0.118874
5.15915	-15.8613	-0.118941
5.15915	-15.8589	-0.119007
5.15915	-15.8565	-0.119073
5.15915	-15.8542	-0.119139
5.15916	-15.8518	-0.119206
5.15916	-15.8494	-0.119272
5.15916	-15.847	-0.119339
5.15916	-15.8446	-0.119405
5.15916	-15.8423	-0.119472
5.15916	-15.8399	-0.119539
5.15916	-15.8375	-0.119605
5.15916	-15.8351	-0.119672
5.15916	-15.8327	-0.119739
5.15916	-15.8303	-0.119806
5.15916	-15.8279	-0.119873
5.15916	-15.8255	-0.11994
5.15916	-15.8231	-0.120007
5.15916	-15.8208	-0.120074
5.15916	-15.8184	-0.120141
5.15916	-15.816	-0.120209
5.15916	-15.8136	-0.120276
5.15916	-15.8112	-0.120343
5.15916	-15.8088	-0.120411
5.15916	-15.8064	-0.120478
5.15916	-15.804	-0.120546
5.15916	-15.8016	-0.120613
5.15916	-15.7992	-0.120681
5.15916	-15.7968	-0.120749
