Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
5.1575	-15.0741	-0.142185
5.1575	-15.0719	-0.14226
5.1575	-15.0696	-0.142335
5.1575	-15.0674	-0.14241
5.1575	-15.0651	-0.142485
5.1575	-15.0629	-0.14256
5.1575	-15.0606	-0.142635
5.1575	-15.0584	-0.14271
5.1575	-15.0561	-0.142785
5.1575	-15.0539	-0.14286
5.1575	-15.0516	-0.142936
5.1575	-15.0494	-0.143011
5.1575	-15.0471	-0.143087
5.1575	-15.0449	-0.143162
5.1575	-15.0426	-0.143238
5.1575	-15.0404	-0.143313
5.1575	-15.0381	-0.143389
5.1575	-15.0359	-0.143465
5.1575	-15.0336	-0.143541
5.1575	-15.0314	-0.143617
5.1575	-15.0291	-0.143693
5.1575	-15.0269	-0.143769
5.1575	-15.0246	-0.143845
5.1575	-15.0224	-0.143921
5.1575	-15.0201	-0.143997
5.1575	-15.0178	-0.144073
5.15751	-15.0156	-0.14415
5.15751	-15.0133	-0.144226
5.15751	-15.0111	-0.144303
5.15751	-15.0088	-0.144379
5.15751	-15.0065	-0.144456
5.15751	-15.0043	-0.144532
5.15751	-15.002	-0.144609
5.15751	-14.9997	-0.144686
5.15751	-14.9975	-0.144763
5.15751	-14.9952	-0.144839
5.15751	-14.993	-0.144916
5.15751	-14.9907	-0.144993
5.15751	-14.9884	-0.14507
5.15751	-14.9862	-0.145148
5.15751	-14.9839	-0.145225
5.15751	-14.9816	-0.145302
5.15751	-14.9793	-0.145379
5.15751	-14.9771	-0.145457
5.15751	-14.9748	-0.145534
5.15751	-14.9725	-0.145612
5.15751	-14.9703	-0.145689
5.15751	-14.968	-0.145767
5.15751	-14.9657	-0.145845
5.15751	-14.9634	-0.145923
5.15751	-14.9612	-0.146
5.15751	-14.9589	-0.146078
5.15751	-14.9566	-0.146156
5.15751	-14.9543	-0.146234
5.15751	-14.9521	-0.146312
5.15751	-14.9498	-0.14639
5.15751	-14.9475	-0.146469
5.15751	-14.9452	-0.146547
5.15751	-14.943	-0.146625
5.15751	-14.9407	-0.146704
5.15751	-14.9384	-0.146782
5.15751	-14.9361	-0.146861
5.15751	-14.9338	-0.146939
5.15751	-14.9316	-0.147018
5.15751	-14.9293	-0.147097
5.15751	-14.927	-0.147176
5.15751	-14.9247	-0.147254
5.15751	-14.9224	-0.147333
5.15751	-14.9201	-0.147412
5.15751	-14.9178	-0.147491
5.15751	-14.9156	-0.147571
5.15751	-14.9133	-0.14765
5.15751	-14.911	-0.147729
5.15751	-14.9087	-0.147808
5.15751	-14.9064	-0.147888
5.15752	-14.9041	-0.147967
5.15752	-14.9018	-0.148047
5.15752	-14.8995	-0.148126
5.15752	-14.8972	-0.148206
5.15752	-14.895	-0.148286
5.15752	-14.8927	-0.148365
5.15752	-14.8904	-0.148445
5.15752	-14.8881	-0.148525
5.15752	-14.8858	-0.148605
5.15752	-14.8835	-0.148685
5.15752	-14.8812	-0.148765
5.15752	-14.8789	-0.148845
5.15752	-14.8766	-0.148926
5.15752	-14.8743	-0.149006
5.15752	-14.872	-0.149086
5.15752	-14.8697	-0.149167
5.15752	-14.8674	-0.149247
5.15752	-14.8651	-0.149328
5.15752	-14.8628	-0.149408
5.15752	-14.8605	-0.149489
5.15752	-14.8582	-0.14957
5.15752	-14.8559	-0.149651
5.15752	-14.8536	-0.149732
