Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
5.1605	-28.9728	-0.00575039
5.1605	-28.9716	-0.00575191
5.1605	-28.9705	-0.00575342
5.1605	-28.9694	-0.00575494
5.1605	-28.9682	-0.00575645
5.1605	-28.9671	-0.00575797
5.1605	-28.966	-0.00575949
5.1605	-28.9648	-0.005761
5.1605	-28.9637	-0.00576252
5.1605	-28.9626	-0.00576404
5.1605	-28.9614	-0.00576556
5.1605	-28.9603	-0.00576708
5.1605	-28.9592	-0.0057686
5.16051	-28.958	-0.00577012
5.16051	-28.9569	-0.00577165
5.16051	-28.9558	-0.00577317
5.16051	-28.9546	-0.00577469
5.16051	-28.9535	-0.00577622
5.16051	-28.9523	-0.00577774
5.16051	-28.9512	-0.00577927
5.16051	-28.9501	-0.0057808
5.16051	-28.9489	-0.00578232
5.16051	-28.9478	-0.00578385
5.16051	-28.9467	-0.00578538
5.16051	-28.9455	-0.00578691
5.16051	-28.9444	-0.00578844
5.16051	-28.9433	-0.00578997
5.16051	-28.9421	-0.0057915
5.16051	-28.941	-0.00579303
5.16051	-28.9398	-0.00579457
5.16051	-28.9387	-0.0057961
5.16051	-28.9376	-0.00579763
5.16051	-28.9364	-0.00579917
5.16051	-28.9353	-0.0058007
5.16051	-28.9341	-0.00580224
5.16051	-28.933	-0.00580378
5.16051	-28.9319	-0.00580531
5.16051	-28.9307	-0.00580685
5.16052	-28.9296	-0.00580839
5.16052	-28.9284	-0.00580993
5.16052	-28.9273	-0.00581147
5.16052	-28.9262	-0.00581301
5.16052	-28.925	-0.00581455
5.16052	-28.9239	-0.0058161
5.16052	-28.9227	-0.00581764
5.16052	-28.9216	-0.00581918
5.16052	-28.9204	-0.00582073
5.16052	-28.9193	-0.00582227
5.16052	-28.9182	-0.00582382
5.16052	-28.917	-0.00582536
5.16052	-28.9159	-0.00582691
5.16052	-28.9147	-0.00582846
5.16052	-28.9136	-0.00583001
5.16052	-28.9124	-0.00583156
5.16052	-28.9113	-0.00583311
5.16052	-28.9102	-0.00583466
5.16052	-28.909	-0.00583621
5.16052	-28.9079	-0.00583776
5.16052	-28.9067	-0.00583931
5.16052	-28.9056	-0.00584087
5.16052	-28.9044	-0.00584242
5.16052	-28.9033	-0.00584398
5.16052	-28.9021	-0.00584553
5.16053	-28.901	-0.00584709
5.16053	-28.8999	-0.00584864
5.16053	-28.8987	-0.0058502
5.16053	-28.8976	-0.00585176
5.16053	-28.8964	-0.00585332
5.16053	-28.8953	-0.00585488
5.16053	-28.8941	-0.00585644
5.16053	-28.893	-0.005858
5.16053	-28.8918	-0.00585956
5.16053	-28.8907	-0.00586112
5.16053	-28.8895	-0.00586269
5.16053	-28.8884	-0.00586425
5.16053	-28.8872	-0.00586582
5.16053	-28.8861	-0.00586738
5.16053	-28.8849	-0.00586895
5.16053	-28.8838	-0.00587051
5.16053	-28.8826	-0.00587208
