Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
5.242	-19.6415	-0.048956
5.242	-19.6385	-0.0489896
5.242	-19.6356	-0.0490232
5.242	-19.6326	-0.0490568
5.242	-19.6297	-0.0490905
5.242	-19.6267	-0.0491243
5.242	-19.6237	-0.049158
5.242	-19.6208	-0.0491918
5.242	-19.6178	-0.0492257
5.242	-19.6149	-0.0492595
5.242	-19.6119	-0.0492934
5.24201	-19.6089	-0.0493274
5.24201	-19.606	-0.0493614
5.24201	-19.603	-0.0493954
5.24201	-19.6	-0.0494294
5.24201	-19.5971	-0.0494635
5.24201	-19.5941	-0.0494977
5.24201	-19.5911	-0.0495318
5.24201	-19.5881	-0.049566
5.24201	-19.5852	-0.0496003
5.24201	-19.5822	-0.0496346
5.24201	-19.5792	-0.0496689
5.24201	-19.5762	-0.0497032
5.24201	-19.5733	-0.0497376
5.24201	-19.5703	-0.0497721
5.24201	-19.5673	-0.0498065
5.24201	-19.5643	-0.049841
5.24201	-19.5613	-0.0498756
5.24201	-19.5583	-0.0499101
5.24201	-19.5554	-0.0499447
5.24202	-19.5524	-0.0499794
5.24202	-19.5494	-0.0500141
5.24202	-19.5464	-0.0500488
5.24202	-19.5434	-0.0500836
5.24202	-19.5404	-0.0501184
5.24202	-19.5374	-0.0501532
5.24202	-19.5344	-0.0501881
5.24202	-19.5314	-0.050223
5.24202	-19.5284	-0.050258
5.24202	-19.5254	-0.050293
5.24202	-19.5224	-0.050328
5.24202	-19.5194	-0.0503631
5.24202	-19.5164	-0.0503982
5.24202	-19.5134	-0.0504333
5.24202	-19.5104	-0.0504685
5.24202	-19.5074	-0.0505037
5.24202	-19.5044	-0.050539
5.24202	-19.5014	-0.0505743
5.24202	-19.4984	-0.0506096
5.24202	-19.4954	-0.050645
5.24202	-19.4924	-0.0506804
5.24203	-19.4894	-0.0507159
5.24203	-19.4864	-0.0507514
5.24203	-19.4834	-0.0507869
5.24203	-19.4803	-0.0508225
5.24203	-19.4773	-0.0508581
5.24203	-19.4743	-0.0508938
5.24203	-19.4713	-0.0509294
5.24203	-19.4683	-0.0509652
5.24203	-19.4652	-0.0510009
5.24203	-19.4622	-0.0510368
5.24203	-19.4592	-0.0510726
5.24203	-19.4562	-0.0511085
5.24203	-19.4531	-0.0511444
5.24203	-19.4501	-0.0511804
5.24203	-19.4471	-0.0512164
5.24203	-19.4441	-0.0512524
5.24203	-19.441	-0.0512885
5.24203	-19.438	-0.0513246
5.24203	-19.435	-0.0513608
5.24203	-19.4319	-0.051397
5.24204	-19.4289	-0.0514332
5.24204	-19.4259	-0.0514695
5.24204	-19.4228	-0.0515059
5.24204	-19.4198	-0.0515422
5.24204	-19.4167	-0.0515786
5.24204	-19.4137	-0.0516151
5.24204	-19.4107	-0.0516516
5.24204	-19.4076	-0.0516881
5.24204	-19.4046	-0.0517246
5.24204	-19.4015	-0.0517612
5.24204	-19.3985	-0.0517979
5.24204	-19.3954	-0.0518346
5.24204	-19.3924	-0.0518713
5.24204	-19.3893	-0.0519081
5.24204	-19.3863	-0.0519449
5.24204	-19.3832	-0.0519817
5.24204	-19.3802	-0.0520186
5.24204	-19.3771	-0.0520556
5.24204	-19.3741	-0.0520925
5.24205	-19.371	-0.0521296
5.24205	-19.3679	-0.0521666
5.24205	-19.3649	-0.0522037
5.24205	-19.3618	-0.0522408
5.24205	-19.3587	-0.052278
5.24205	-19.3557	-0.0523152
5.24205	-19.3526	-0.0523525
5.24205	-19.3496	-0.0523898
5.24205	-19.3465	-0.0524272
5.24205	-19.3434	-0.0524645
5.24205	-19.3403	-0.052502
5.24205	-19.3373	-0.0525394
5.24205	-19.3342	-0.052577
5.24205	-19.3311	-0.0526145
5.24205	-19.328	-0.0526521
5.24205	-19.325	-0.0526898
5.24205	-19.3219	-0.0527274
5.24205	-19.3188	-0.0527652
5.24205	-19.3157	-0.0528029
5.24205	-19.3127	-0.0528407
5.24205	-19.3096	-0.0528786
5.24206	-19.3065	-0.0529165
5.24206	-19.3034	-0.0529544
5.24206	-19.3003	-0.0529924
5.24206	-19.2972	-0.0530304
5.24206	-19.2941	-0.0530685
5.24206	-19.291	-0.0531066
5.24206	-19.288	-0.0531447
5.24206	-19.2849	-0.0531829
5.24206	-19.2818	-0.0532212
5.24206	-19.2787	-0.0532594
5.24206	-19.2756	-0.0532978
5.24206	-19.2725	-0.0533361
5.24206	-19.2694	-0.0533745
5.24206	-19.2663	-0.053413
5.24206	-19.2632	-0.0534515
5.24206	-19.2601	-0.05349
5.24206	-19.257	-0.0535286
5.24206	-19.2539	-0.0535672
5.24206	-19.2508	-0.0536059
5.24207	-19.2476	-0.0536446
5.24207	-19.2445	-0.0536833
5.24207	-19.2414	-0.0537221
5.24207	-19.2383	-0.053761
5.24207	-19.2352	-0.0537999
5.24207	-19.2321	-0.0538388
5.24207	-19.229	-0.0538778
5.24207	-19.2259	-0.0539168
5.24207	-19.2227	-0.0539559
5.24207	-19.2196	-0.053995
5.24207	-19.2165	-0.0540341
5.24207	-19.2134	-0.0540733
5.24207	-19.2103	-0.0541126
5.24207	-19.2071	-0.0541518
5.24207	-19.204	-0.0541912
5.24207	-19.2009	-0.0542305
5.24207	-19.1978	-0.05427
5.24207	-19.1946	-0.0543094
5.24207	-19.1915	-0.0543489
5.24207	-19.1884	-0.0543885
5.24207	-19.1852	-0.0544281
5.24208	-19.1821	-0.0544677
5.24208	-19.179	-0.0545074
5.24208	-19.1758	-0.0545472
5.24208	-19.1727	-0.0545869
5.24208	-19.1695	-0.0546268
5.24208	-19.1664	-0.0546666
5.24208	-19.1633	-0.0547065
5.24208	-19.1601	-0.0547465
5.24208	-19.157	-0.0547865
5.24208	-19.1538	-0.0548266
5.24208	-19.1507	-0.0548667
5.24208	-19.1475	-0.0549068
5.24208	-19.1444	-0.054947
5.24208	-19.1412	-0.0549872
5.24208	-19.1381	-0.0550275
5.24208	-19.1349	-0.0550679
5.24208	-19.1318	-0.0551082
5.24208	-19.1286	-0.0551487
5.24208	-19.1255	-0.0551891
5.24209	-19.1223	-0.0552296
5.24209	-19.1191	-0.0552702
5.24209	-19.116	-0.0553108
5.24209	-19.1128	-0.0553515
5.24209	-19.1096	-0.0553922
5.24209	-19.1065	-0.0554329
5.24209	-19.1033	-0.0554737
5.24209	-19.1001	-0.0555145
5.24209	-19.097	-0.0555554
5.24209	-19.0938	-0.0555964
5.24209	-19.0906	-0.0556373
5.24209	-19.0875	-0.0556784
5.24209	-19.0843	-0.0557195
5.24209	-19.0811	-0.0557606
5.24209	-19.0779	-0.0558017
5.24209	-19.0748	-0.055843
5.24209	-19.0716	-0.0558842
5.24209	-19.0684	-0.0559255
5.24209	-19.0652	-0.0559669
5.24209	-19.062	-0.0560083
5.24209	-19.0588	-0.0560498
5.2421	-19.0557	-0.0560913
5.2421	-19.0525	-0.0561328
5.2421	-19.0493	-0.0561744
5.2421	-19.0461	-0.0562161
5.2421	-19.0429	-0.0562578
5.2421	-19.0397	-0.0562995
5.2421	-19.0365	-0.0563413
5.2421	-19.0333	-0.0563832
5.2421	-19.0301	-0.0564251
5.2421	-19.0269	-0.056467
5.2421	-19.0237	-0.056509
5.2421	-19.0205	-0.056551
5.2421	-19.0173	-0.0565931
5.2421	-19.0141	-0.0566353
5.2421	-19.0109	-0.0566774
5.2421	-19.0077	-0.0567197
5.2421	-19.0045	-0.056762
5.2421	-19.0013	-0.0568043
5.2421	-18.9981	-0.0568467
5.2421	-18.9949	-0.0568891
5.24211	-18.9917	-0.0569316
5.24211	-18.9884	-0.0569741
5.24211	-18.9852	-0.0570167
5.24211	-18.982	-0.0570593
5.24211	-18.9788	-0.057102
5.24211	-18.9756	-0.0571447
5.24211	-18.9723	-0.0571875
5.24211	-18.9691	-0.0572304
5.24211	-18.9659	-0.0572732
5.24211	-18.9627	-0.0573162
5.24211	-18.9595	-0.0573591
5.24211	-18.9562	-0.0574022
5.24211	-18.953	-0.0574453
5.24211	-18.9498	-0.0574884
5.24211	-18.9465	-0.0575316
5.24211	-18.9433	-0.0575748
5.24211	-18.9401	-0.0576181
5.24211	-18.9368	-0.0576614
5.24211	-18.9336	-0.0577048
5.24212	-18.9304	-0.0577482
5.24212	-18.9271	-0.0577917
5.24212	-18.9239	-0.0578353
5.24212	-18.9206	-0.0578789
5.24212	-18.9174	-0.0579225
5.24212	-18.9141	-0.0579662
5.24212	-18.9109	-0.0580099
5.24212	-18.9076	-0.0580537
5.24212	-18.9044	-0.0580976
5.24212	-18.9011	-0.0581415
5.24212	-18.8979	-0.0581854
5.24212	-18.8946	-0.0582294
5.24212	-18.8914	-0.0582735
5.24212	-18.8881	-0.0583176
5.24212	-18.8849	-0.0583618
5.24212	-18.8816	-0.058406
5.24212	-18.8784	-0.0584502
5.24212	-18.8751	-0.0584945
5.24212	-18.8718	-0.0585389
5.24212	-18.8686	-0.0585833
5.24212	-18.8653	-0.0586278
5.24213	-18.862	-0.0586723
5.24213	-18.8588	-0.0587169
5.24213	-18.8555	-0.0587615
5.24213	-18.8522	-0.0588062
5.24213	-18.849	-0.058851
5.24213	-18.8457	-0.0588958
5.24213	-18.8424	-0.0589406
5.24213	-18.8391	-0.0589855
5.24213	-18.8358	-0.0590305
5.24213	-18.8326	-0.0590755
5.24213	-18.8293	-0.0591205
5.24213	-18.826	-0.0591656
5.24213	-18.8227	-0.0592108
5.24213	-18.8194	-0.059256
5.24213	-18.8162	-0.0593013
5.24213	-18.8129	-0.0593466
5.24213	-18.8096	-0.059392
5.24213	-18.8063	-0.0594374
5.24213	-18.803	-0.0594829
5.24214	-18.7997	-0.0595285
5.24214	-18.7964	-0.0595741
5.24214	-18.7931	-0.0596197
5.24214	-18.7898	-0.0596654
5.24214	-18.7865	-0.0597112
5.24214	-18.7832	-0.059757
5.24214	-18.7799	-0.0598029
5.24214	-18.7766	-0.0598488
5.24214	-18.7733	-0.0598948
5.24214	-18.77	-0.0599408
5.24214	-18.7667	-0.0599869
5.24214	-18.7634	-0.0600331
5.24214	-18.7601	-0.0600793
5.24214	-18.7568	-0.0601255
5.24214	-18.7534	-0.0601718
5.24214	-18.7501	-0.0602182
5.24214	-18.7468	-0.0602646
5.24214	-18.7435	-0.0603111
5.24214	-18.7402	-0.0603576
5.24214	-18.7369	-0.0604042
5.24214	-18.7335	-0.0604509
5.24215	-18.7302	-0.0604976
5.24215	-18.7269	-0.0605444
5.24215	-18.7236	-0.0605912
5.24215	-18.7202	-0.0606381
5.24215	-18.7169	-0.060685
5.24215	-18.7136	-0.060732
5.24215	-18.7102	-0.060779
5.24215	-18.7069	-0.0608261
5.24215	-18.7036	-0.0608733
5.24215	-18.7002	-0.0609205
5.24215	-18.6969	-0.0609678
5.24215	-18.6936	-0.0610151
5.24215	-18.6902	-0.0610625
5.24215	-18.6869	-0.0611099
5.24215	-18.6835	-0.0611574
5.24215	-18.6802	-0.061205
5.24215	-18.6768	-0.0612526
5.24215	-18.6735	-0.0613003
5.24215	-18.6702	-0.061348
5.24216	-18.6668	-0.0613958
5.24216	-18.6635	-0.0614437
5.24216	-18.6601	-0.0614916
5.24216	-18.6567	-0.0615395
5.24216	-18.6534	-0.0615876
5.24216	-18.65	-0.0616356
5.24216	-18.6467	-0.0616838
5.24216	-18.6433	-0.061732
5.24216	-18.6399	-0.0617802
5.24216	-18.6366	-0.0618286
5.24216	-18.6332	-0.0618769
5.24216	-18.6299	-0.0619254
5.24216	-18.6265	-0.0619739
5.24216	-18.6231	-0.0620224
5.24216	-18.6197	-0.062071
5.24216	-18.6164	-0.0621197
5.24216	-18.613	-0.0621684
5.24216	-18.6096	-0.0622172
5.24216	-18.6062	-0.0622661
5.24216	-18.6029	-0.062315
5.24216	-18.5995	-0.062364
5.24217	-18.5961	-0.062413
5.24217	-18.5927	-0.0624621
5.24217	-18.5893	-0.0625112
5.24217	-18.586	-0.0625604
5.24217	-18.5826	-0.0626097
5.24217	-18.5792	-0.062659
5.24217	-18.5758	-0.0627084
5.24217	-18.5724	-0.0627579
5.24217	-18.569	-0.0628074
5.24217	-18.5656	-0.062857
5.24217	-18.5622	-0.0629066
5.24217	-18.5588	-0.0629563
5.24217	-18.5554	-0.0630061
5.24217	-18.552	-0.0630559
5.24217	-18.5486	-0.0631058
5.24217	-18.5452	-0.0631557
5.24217	-18.5418	-0.0632057
5.24217	-18.5384	-0.0632558
5.24217	-18.535	-0.0633059
5.24217	-18.5316	-0.0633561
5.24218	-18.5282	-0.0634064
5.24218	-18.5248	-0.0634567
5.24218	-18.5214	-0.063507
5.24218	-18.5179	-0.0635575
5.24218	-18.5145	-0.063608
5.24218	-18.5111	-0.0636585
5.24218	-18.5077	-0.0637092
5.24218	-18.5043	-0.0637599
5.24218	-18.5008	-0.0638106
5.24218	-18.4974	-0.0638614
5.24218	-18.494	-0.0639123
5.24218	-18.4906	-0.0639632
5.24218	-18.4871	-0.0640143
5.24218	-18.4837	-0.0640653
5.24218	-18.4803	-0.0641165
5.24218	-18.4768	-0.0641676
5.24218	-18.4734	-0.0642189
5.24218	-18.47	-0.0642702
5.24218	-18.4665	-0.0643216
5.24219	-18.4631	-0.0643731
5.24219	-18.4597	-0.0644246
5.24219	-18.4562	-0.0644762
5.24219	-18.4528	-0.0645278
5.24219	-18.4493	-0.0645795
5.24219	-18.4459	-0.0646313
5.24219	-18.4424	-0.0646831
5.24219	-18.439	-0.064735
5.24219	-18.4355	-0.064787
5.24219	-18.4321	-0.064839
5.24219	-18.4286	-0.0648911
5.24219	-18.4252	-0.0649433
5.24219	-18.4217	-0.0649955
5.24219	-18.4183	-0.0650478
5.24219	-18.4148	-0.0651001
5.24219	-18.4113	-0.0651526
5.24219	-18.4079	-0.0652051
5.24219	-18.4044	-0.0652576
5.24219	-18.4009	-0.0653102
5.24219	-18.3975	-0.0653629
5.24219	-18.394	-0.0654157
5.2422	-18.3905	-0.0654685
5.2422	-18.3871	-0.0655214
5.2422	-18.3836	-0.0655743
5.2422	-18.3801	-0.0656274
5.2422	-18.3766	-0.0656804
5.2422	-18.3731	-0.0657336
5.2422	-18.3697	-0.0657868
5.2422	-18.3662	-0.0658401
5.2422	-18.3627	-0.0658935
5.2422	-18.3592	-0.0659469
5.2422	-18.3557	-0.0660004
5.2422	-18.3522	-0.0660539
5.2422	-18.3488	-0.0661075
5.2422	-18.3453	-0.0661612
5.2422	-18.3418	-0.066215
5.2422	-18.3383	-0.0662688
5.2422	-18.3348	-0.0663227
5.2422	-18.3313	-0.0663767
5.2422	-18.3278	-0.0664307
5.24221	-18.3243	-0.0664848
5.24221	-18.3208	-0.066539
5.24221	-18.3173	-0.0665932
5.24221	-18.3138	-0.0666475
5.24221	-18.3103	-0.0667019
5.24221	-18.3068	-0.0667564
5.24221	-18.3032	-0.0668109
5.24221	-18.2997	-0.0668655
5.24221	-18.2962	-0.0669201
5.24221	-18.2927	-0.0669748
5.24221	-18.2892	-0.0670296
5.24221	-18.2857	-0.0670845
5.24221	-18.2821	-0.0671394
5.24221	-18.2786	-0.0671944
5.24221	-18.2751	-0.0672495
5.24221	-18.2716	-0.0673046
5.24221	-18.2681	-0.0673598
5.24221	-18.2645	-0.0674151
5.24221	-18.261	-0.0674705
5.24221	-18.2575	-0.0675259
5.24221	-18.2539	-0.0675814
5.24222	-18.2504	-0.067637
5.24222	-18.2469	-0.0676926
5.24222	-18.2433	-0.0677483
5.24222	-18.2398	-0.0678041
5.24222	-18.2362	-0.06786
5.24222	-18.2327	-0.0679159
5.24222	-18.2292	-0.0679719
5.24222	-18.2256	-0.0680279
5.24222	-18.2221	-0.0680841
5.24222	-18.2185	-0.0681403
5.24222	-18.215	-0.0681966
5.24222	-18.2114	-0.0682529
5.24222	-18.2079	-0.0683094
5.24222	-18.2043	-0.0683659
5.24222	-18.2008	-0.0684224
5.24222	-18.1972	-0.0684791
5.24222	-18.1936	-0.0685358
5.24222	-18.1901	-0.0685926
5.24222	-18.1865	-0.0686495
5.24223	-18.183	-0.0687064
5.24223	-18.1794	-0.0687634
5.24223	-18.1758	-0.0688205
5.24223	-18.1722	-0.0688776
5.24223	-18.1687	-0.0689349
5.24223	-18.1651	-0.0689922
5.24223	-18.1615	-0.0690496
5.24223	-18.158	-0.069107
5.24223	-18.1544	-0.0691646
5.24223	-18.1508	-0.0692222
5.24223	-18.1472	-0.0692798
5.24223	-18.1436	-0.0693376
5.24223	-18.14	-0.0693954
5.24223	-18.1365	-0.0694533
5.24223	-18.1329	-0.0695113
5.24223	-18.1293	-0.0695694
5.24223	-18.1257	-0.0696275
5.24223	-18.1221	-0.0696857
5.24223	-18.1185	-0.069744
5.24223	-18.1149	-0.0698023
5.24223	-18.1113	-0.0698608
5.24224	-18.1077	-0.0699193
5.24224	-18.1041	-0.0699779
5.24224	-18.1005	-0.0700365
5.24224	-18.0969	-0.0700953
5.24224	-18.0933	-0.0701541
5.24224	-18.0897	-0.070213
5.24224	-18.0861	-0.0702719
5.24224	-18.0825	-0.070331
5.24224	-18.0789	-0.0703901
5.24224	-18.0753	-0.0704493
5.24224	-18.0716	-0.0705086
5.24224	-18.068	-0.0705679
5.24224	-18.0644	-0.0706274
5.24224	-18.0608	-0.0706869
5.24224	-18.0572	-0.0707465
5.24224	-18.0535	-0.0708061
5.24224	-18.0499	-0.0708659
5.24224	-18.0463	-0.0709257
5.24224	-18.0427	-0.0709856
5.24224	-18.039	-0.0710456
5.24225	-18.0354	-0.0711056
5.24225	-18.0318	-0.0711658
5.24225	-18.0281	-0.071226
5.24225	-18.0245	-0.0712863
5.24225	-18.0208	-0.0713467
5.24225	-18.0172	-0.0714071
5.24225	-18.0136	-0.0714677
5.24225	-18.0099	-0.0715283
5.24225	-18.0063	-0.071589
5.24225	-18.0026	-0.0716497
5.24225	-17.999	-0.0717106
5.24225	-17.9953	-0.0717715
5.24225	-17.9917	-0.0718325
5.24225	-17.988	-0.0718936
5.24225	-17.9844	-0.0719548
5.24225	-17.9807	-0.0720161
5.24225	-17.977	-0.0720774
5.24225	-17.9734	-0.0721388
5.24225	-17.9697	-0.0722003
5.24226	-17.9661	-0.0722619
5.24226	-17.9624	-0.0723236
5.24226	-17.9587	-0.0723853
5.24226	-17.9551	-0.0724472
5.24226	-17.9514	-0.0725091
5.24226	-17.9477	-0.0725711
5.24226	-17.944	-0.0726331
5.24226	-17.9404	-0.0726953
5.24226	-17.9367	-0.0727575
5.24226	-17.933	-0.0728199
5.24226	-17.9293	-0.0728823
5.24226	-17.9256	-0.0729447
5.24226	-17.922	-0.0730073
5.24226	-17.9183	-0.07307
5.24226	-17.9146	-0.0731327
5.24226	-17.9109	-0.0731955
5.24226	-17.9072	-0.0732584
5.24226	-17.9035	-0.0733214
5.24226	-17.8998	-0.0733845
5.24226	-17.8961	-0.0734477
5.24226	-17.8924	-0.0735109
5.24227	-17.8887	-0.0735742
5.24227	-17.885	-0.0736377
5.24227	-17.8813	-0.0737011
5.24227	-17.8776	-0.0737647
5.24227	-17.8739	-0.0738284
5.24227	-17.8702	-0.0738922
5.24227	-17.8665	-0.073956
5.24227	-17.8628	-0.0740199
5.24227	-17.859	-0.0740839
5.24227	-17.8553	-0.074148
5.24227	-17.8516	-0.0742122
5.24227	-17.8479	-0.0742765
5.24227	-17.8442	-0.0743408
5.24227	-17.8404	-0.0744053
5.24227	-17.8367	-0.0744698
5.24227	-17.833	-0.0745344
5.24227	-17.8293	-0.0745991
5.24227	-17.8255	-0.0746639
5.24227	-17.8218	-0.0747288
5.24228	-17.8181	-0.0747938
5.24228	-17.8143	-0.0748588
5.24228	-17.8106	-0.0749239
5.24228	-17.8069	-0.0749892
5.24228	-17.8031	-0.0750545
5.24228	-17.7994	-0.0751199
5.24228	-17.7956	-0.0751854
5.24228	-17.7919	-0.075251
5.24228	-17.7881	-0.0753166
5.24228	-17.7844	-0.0753824
5.24228	-17.7806	-0.0754482
5.24228	-17.7769	-0.0755142
5.24228	-17.7731	-0.0755802
5.24228	-17.7694	-0.0756463
5.24228	-17.7656	-0.0757125
5.24228	-17.7619	-0.0757788
5.24228	-17.7581	-0.0758452
5.24228	-17.7543	-0.0759117
5.24228	-17.7506	-0.0759783
5.24228	-17.7468	-0.0760449
5.24228	-17.743	-0.0761117
5.24229	-17.7393	-0.0761785
5.24229	-17.7355	-0.0762455
5.24229	-17.7317	-0.0763125
5.24229	-17.7279	-0.0763796
5.24229	-17.7241	-0.0764468
5.24229	-17.7204	-0.0765141
5.24229	-17.7166	-0.0765815
5.24229	-17.7128	-0.076649
5.24229	-17.709	-0.0767165
5.24229	-17.7052	-0.0767842
