 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 01/17/2022 12:22:14
File Marker Date: 12/16/2021 22:52:12
PPC_Dim_will_be_squared = 29.0
DistFromTL = 20.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 8.0
Box_w = 250.0
Lalu = 1000.0
O_coupler_eff = 6.0
R 49.53430
Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.540000000000001,-5.646109985e-3,-0.033261378116,0.9869209529759,-0.157627670616,0.9869209529759,-0.157627670616,-4.997609005e-3,-0.033364977096
8.540020000000000,-5.647370425e-3,-0.033267486464,0.9869197149980,-0.157634080477,0.9869197149980,-0.157634080477,-4.998751838e-3,-0.033371108618
8.540040000000001,-5.648631671e-3,-0.033273598283,0.9869184762503,-0.157640493767,0.9869184762503,-0.157640493767,-4.999895409e-3,-0.033377243599
8.540060000000000,-5.649893702e-3,-0.033279713531,0.9869172367501,-0.157646910493,0.9869172367501,-0.157646910493,-5.001039700e-3,-0.033383382024
8.540080000000000,-5.651156519e-3,-0.033285832210,0.9869159964967,-0.157653330659,0.9869159964967,-0.157653330659,-5.002184710e-3,-0.033389523895
8.540100000000001,-5.652420123e-3,-0.033291954324,0.9869147554894,-0.157659754266,0.9869147554894,-0.157659754266,-5.003330442e-3,-0.033395669215
8.540120000000000,-5.653684514e-3,-0.033298079876,0.9869135137275,-0.157666181319,0.9869135137275,-0.157666181319,-5.004476895e-3,-0.033401817987
8.540140000000001,-5.654949694e-3,-0.033304208868,0.9869122712103,-0.157672611819,0.9869122712103,-0.157672611819,-5.005624070e-3,-0.033407970214
8.540160000000000,-5.656215662e-3,-0.033310341303,0.9869110279370,-0.157679045770,0.9869110279370,-0.157679045770,-5.006771968e-3,-0.033414125899
8.540180000000001,-5.657482420e-3,-0.033316477185,0.9869097839070,-0.157685483175,0.9869097839070,-0.157685483175,-5.007920590e-3,-0.033420285045
8.540200000000000,-5.658749968e-3,-0.033322616516,0.9869085391195,-0.157691924036,0.9869085391195,-0.157691924036,-5.009069936e-3,-0.033426447654
8.540220000000000,-5.660018308e-3,-0.033328759299,0.9869072935739,-0.157698368357,0.9869072935739,-0.157698368357,-5.010220007e-3,-0.033432613730
8.540240000000001,-5.661287439e-3,-0.033334905537,0.9869060472695,-0.157704816140,0.9869060472695,-0.157704816140,-5.011370804e-3,-0.033438783276
8.540260000000000,-5.662557363e-3,-0.033341055233,0.9869048002054,-0.157711267389,0.9869048002054,-0.157711267389,-5.012522327e-3,-0.033444956294
8.540280000000001,-5.663828080e-3,-0.033347208390,0.9869035523811,-0.157717722106,0.9869035523811,-0.157717722106,-5.013674577e-3,-0.033451132788
8.540300000000000,-5.665099591e-3,-0.033353365010,0.9869023037957,-0.157724180294,0.9869023037957,-0.157724180294,-5.014827554e-3,-0.033457312760
8.540320000000001,-5.666371898e-3,-0.033359525098,0.9869010544487,-0.157730641957,0.9869010544487,-0.157730641957,-5.015981260e-3,-0.033463496213
8.540340000000000,-5.667644999e-3,-0.033365688655,0.9868998043392,-0.157737107096,0.9868998043392,-0.157737107096,-5.017135696e-3,-0.033469683151
8.540360000000000,-5.668918897e-3,-0.033371855685,0.9868985534666,-0.157743575716,0.9868985534666,-0.157743575716,-5.018290861e-3,-0.033475873576
8.540380000000001,-5.670193592e-3,-0.033378026190,0.9868973018301,-0.157750047819,0.9868973018301,-0.157750047819,-5.019446756e-3,-0.033482067491
8.540400000000000,-5.671469085e-3,-0.033384200174,0.9868960494290,-0.157756523408,0.9868960494290,-0.157756523408,-5.020603382e-3,-0.033488264900
8.540420000000001,-5.672745376e-3,-0.033390377640,0.9868947962626,-0.157763002486,0.9868947962626,-0.157763002486,-5.021760741e-3,-0.033494465805
8.540440000000000,-5.674022467e-3,-0.033396558590,0.9868935423302,-0.157769485056,0.9868935423302,-0.157769485056,-5.022918832e-3,-0.033500670209
8.540460000000001,-5.675300358e-3,-0.033402743027,0.9868922876311,-0.157775971121,0.9868922876311,-0.157775971121,-5.024077656e-3,-0.033506878115
8.540480000000001,-5.676579049e-3,-0.033408930955,0.9868910321645,-0.157782460684,0.9868910321645,-0.157782460684,-5.025237214e-3,-0.033513089526
8.540500000000000,-5.677858542e-3,-0.033415122376,0.9868897759297,-0.157788953747,0.9868897759297,-0.157788953747,-5.026397506e-3,-0.033519304445
8.540520000000001,-5.679138837e-3,-0.033421317294,0.9868885189261,-0.157795450315,0.9868885189261,-0.157795450315,-5.027558534e-3,-0.033525522876
8.540540000000000,-5.680419935e-3,-0.033427515710,0.9868872611528,-0.157801950389,0.9868872611528,-0.157801950389,-5.028720298e-3,-0.033531744820
8.540560000000001,-5.681701837e-3,-0.033433717629,0.9868860026091,-0.157808453973,0.9868860026091,-0.157808453973,-5.029882798e-3,-0.033537970281
8.540580000000000,-5.682984544e-3,-0.033439923054,0.9868847432944,-0.157814961070,0.9868847432944,-0.157814961070,-5.031046036e-3,-0.033544199263
8.540600000000001,-5.684268056e-3,-0.033446131986,0.9868834832078,-0.157821471683,0.9868834832078,-0.157821471683,-5.032210012e-3,-0.033550431767
8.540620000000001,-5.685552374e-3,-0.033452344430,0.9868822223488,-0.157827985814,0.9868822223488,-0.157827985814,-5.033374727e-3,-0.033556667798
8.540640000000000,-5.686837499e-3,-0.033458560388,0.9868809607165,-0.157834503467,0.9868809607165,-0.157834503467,-5.034540181e-3,-0.033562907358
8.540660000000001,-5.688123431e-3,-0.033464779863,0.9868796983102,-0.157841024645,0.9868796983102,-0.157841024645,-5.035706375e-3,-0.033569150449
8.540680000000000,-5.689410171e-3,-0.033471002858,0.9868784351291,-0.157847549351,0.9868784351291,-0.157847549351,-5.036873310e-3,-0.033575397076
8.540700000000001,-5.690697721e-3,-0.033477229377,0.9868771711727,-0.157854077588,0.9868771711727,-0.157854077588,-5.038040987e-3,-0.033581647241
8.540720000000000,-5.691986081e-3,-0.033483459422,0.9868759064400,-0.157860609358,0.9868759064400,-0.157860609358,-5.039209406e-3,-0.033587900947
8.540740000000001,-5.693275251e-3,-0.033489692996,0.9868746409304,-0.157867144665,0.9868746409304,-0.157867144665,-5.040378568e-3,-0.033594158197
8.540760000000001,-5.694565232e-3,-0.033495930102,0.9868733746432,-0.157873683513,0.9868733746432,-0.157873683513,-5.041548474e-3,-0.033600418994
8.540780000000000,-5.695856026e-3,-0.033502170744,0.9868721075776,-0.157880225903,0.9868721075776,-0.157880225903,-5.042719124e-3,-0.033606683341
8.540800000000001,-5.697147633e-3,-0.033508414923,0.9868708397329,-0.157886771838,0.9868708397329,-0.157886771838,-5.043890519e-3,-0.033612951242
8.540820000000000,-5.698440053e-3,-0.033514662644,0.9868695711083,-0.157893321323,0.9868695711083,-0.157893321323,-5.045062660e-3,-0.033619222699
8.540840000000001,-5.699733287e-3,-0.033520913910,0.9868683017032,-0.157899874360,0.9868683017032,-0.157899874360,-5.046235548e-3,-0.033625497715
8.540860000000000,-5.701027337e-3,-0.033527168722,0.9868670315167,-0.157906430952,0.9868670315167,-0.157906430952,-5.047409183e-3,-0.033631776294
8.540880000000001,-5.702322203e-3,-0.033533427085,0.9868657605481,-0.157912991101,0.9868657605481,-0.157912991101,-5.048583565e-3,-0.033638058437
8.540900000000001,-5.703617886e-3,-0.033539689002,0.9868644887968,-0.157919554812,0.9868644887968,-0.157919554812,-5.049758697e-3,-0.033644344150
8.540920000000000,-5.704914386e-3,-0.033545954475,0.9868632162618,-0.157926122087,0.9868632162618,-0.157926122087,-5.050934577e-3,-0.033650633433
8.540940000000001,-5.706211704e-3,-0.033552223507,0.9868619429426,-0.157932692929,0.9868619429426,-0.157932692929,-5.052111208e-3,-0.033656926292
8.540960000000000,-5.707509841e-3,-0.033558496102,0.9868606688384,-0.157939267341,0.9868606688384,-0.157939267341,-5.053288590e-3,-0.033663222728
8.540980000000001,-5.708808798e-3,-0.033564772263,0.9868593939484,-0.157945845327,0.9868593939484,-0.157945845327,-5.054466723e-3,-0.033669522744
8.541000000000000,-5.710108576e-3,-0.033571051992,0.9868581182718,-0.157952426889,0.9868581182718,-0.157952426889,-5.055645608e-3,-0.033675826344
8.541020000000001,-5.711409175e-3,-0.033577335293,0.9868568418080,-0.157959012030,0.9868568418080,-0.157959012030,-5.056825246e-3,-0.033682133531
8.541040000000001,-5.712710596e-3,-0.033583622168,0.9868555645562,-0.157965600754,0.9868555645562,-0.157965600754,-5.058005638e-3,-0.033688444308
8.541060000000000,-5.714012841e-3,-0.033589912622,0.9868542865156,-0.157972193063,0.9868542865156,-0.157972193063,-5.059186784e-3,-0.033694758678
8.541080000000001,-5.715315909e-3,-0.033596206656,0.9868530076855,-0.157978788961,0.9868530076855,-0.157978788961,-5.060368685e-3,-0.033701076644
