 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 01/10/2022 11:11:27
File Marker Date: 12/16/2021 22:52:12
PPC_Dim_will_be_squared = 50.0
DistFromTL = 20.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 8.0
Box_w = 250.0
Lalu = 1000.0
O_coupler = 32.0
R 49.53430
Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
5.400000000000000,-7.674485657e-4,-8.187302887e-3,0.9961810302280,-0.086921718233,0.9961810302279,-0.086921718233,-6.624665117e-4,-8.196465191e-3
5.400010000000000,-7.675195842e-4,-8.187983140e-3,0.9961809509785,-0.086922540922,0.9961809509785,-0.086922540922,-6.625300158e-4,-8.197149226e-3
5.400020000000000,-7.675905345e-4,-8.188664088e-3,0.9961808727333,-0.086923367710,0.9961808727333,-0.086923367710,-6.625925844e-4,-8.197831000e-3
5.400030000000000,-7.676615175e-4,-8.189345345e-3,0.9961807944572,-0.086924194804,0.9961807944572,-0.086924194804,-6.626551819e-4,-8.198513081e-3
5.400040000000001,-7.677325332e-4,-8.190026909e-3,0.9961807161503,-0.086925022207,0.9961807161503,-0.086925022207,-6.627178083e-4,-8.199195471e-3
5.400050000000000,-7.678035817e-4,-8.190708781e-3,0.9961806378126,-0.086925849919,0.9961806378126,-0.086925849919,-6.627804637e-4,-8.199878169e-3
5.400060000000001,-7.678746628e-4,-8.191390961e-3,0.9961805594439,-0.086926677938,0.9961805594439,-0.086926677938,-6.628431482e-4,-8.200561176e-3
5.400070000000000,-7.679457768e-4,-8.192073450e-3,0.9961804810443,-0.086927506266,0.9961804810443,-0.086927506266,-6.629058616e-4,-8.201244491e-3
5.400080000000000,-7.680169235e-4,-8.192756248e-3,0.9961804026138,-0.086928334903,0.9961804026138,-0.086928334903,-6.629686042e-4,-8.201928115e-3
5.400090000000001,-7.680881030e-4,-8.193439354e-3,0.9961803241523,-0.086929163849,0.9961803241523,-0.086929163849,-6.630313758e-4,-8.202612049e-3
5.400100000000000,-7.681593154e-4,-8.194122769e-3,0.9961802456598,-0.086929993105,0.9961802456598,-0.086929993105,-6.630941765e-4,-8.203296292e-3
5.400110000000001,-7.682305606e-4,-8.194806494e-3,0.9961801671363,-0.086930822670,0.9961801671363,-0.086930822670,-6.631570063e-4,-8.203980844e-3
5.400120000000000,-7.683018387e-4,-8.195490528e-3,0.9961800885818,-0.086931652544,0.9961800885818,-0.086931652544,-6.632198652e-4,-8.204665707e-3
5.400130000000001,-7.683731497e-4,-8.196174871e-3,0.9961800099962,-0.086932482729,0.9961800099962,-0.086932482729,-6.632827533e-4,-8.205350879e-3
5.400140000000000,-7.684444936e-4,-8.196859525e-3,0.9961799313795,-0.086933313223,0.9961799313795,-0.086933313223,-6.633456706e-4,-8.206036362e-3
5.400150000000000,-7.685158705e-4,-8.197544488e-3,0.9961798527318,-0.086934144028,0.9961798527318,-0.086934144028,-6.634086170e-4,-8.206722155e-3
5.400160000000001,-7.685872803e-4,-8.198229762e-3,0.9961797740529,-0.086934975144,0.9961797740529,-0.086934975144,-6.634715927e-4,-8.207408259e-3
5.400170000000000,-7.686587232e-4,-8.198915347e-3,0.9961796953429,-0.086935806570,0.9961796953429,-0.086935806570,-6.635345976e-4,-8.208094674e-3
5.400180000000001,-7.687301991e-4,-8.199601242e-3,0.9961796166017,-0.086936638307,0.9961796166017,-0.086936638307,-6.635976318e-4,-8.208781400e-3
5.400190000000000,-7.688017080e-4,-8.200287449e-3,0.9961795378294,-0.086937470356,0.9961795378294,-0.086937470356,-6.636606953e-4,-8.209468437e-3
5.400200000000001,-7.688732500e-4,-8.200973966e-3,0.9961794590258,-0.086938302715,0.9961794590258,-0.086938302715,-6.637237880e-4,-8.210155786e-3
5.400210000000000,-7.689448250e-4,-8.201660795e-3,0.9961793801910,-0.086939135387,0.9961793801910,-0.086939135387,-6.637869101e-4,-8.210843447e-3
5.400220000000000,-7.690164332e-4,-8.202347935e-3,0.9961793013250,-0.086939968370,0.9961793013250,-0.086939968370,-6.638500615e-4,-8.211531420e-3
5.400230000000001,-7.690880745e-4,-8.203035388e-3,0.9961792224276,-0.086940801666,0.9961792224276,-0.086940801666,-6.639132423e-4,-8.212219705e-3
5.400240000000000,-7.691597490e-4,-8.203723152e-3,0.9961791434990,-0.086941635273,0.9961791434990,-0.086941635273,-6.639764525e-4,-8.212908302e-3
5.400250000000001,-7.692314567e-4,-8.204411229e-3,0.9961790645391,-0.086942469193,0.9961790645391,-0.086942469193,-6.640396921e-4,-8.213597212e-3
5.400260000000000,-7.693031975e-4,-8.205099618e-3,0.9961789855478,-0.086943303426,0.9961789855478,-0.086943303426,-6.641029611e-4,-8.214286435e-3
5.400270000000000,-7.693749717e-4,-8.205788320e-3,0.9961789065251,-0.086944137972,0.9961789065251,-0.086944137972,-6.641662595e-4,-8.214975971e-3
5.400280000000000,-7.694467790e-4,-8.206477334e-3,0.9961788274711,-0.086944972831,0.9961788274711,-0.086944972831,-6.642295874e-4,-8.215665820e-3
5.400290000000000,-7.695186197e-4,-8.207166662e-3,0.9961787483856,-0.086945808003,0.9961787483856,-0.086945808003,-6.642929448e-4,-8.216355983e-3
5.400300000000001,-7.695904936e-4,-8.207856303e-3,0.9961786692688,-0.086946643489,0.9961786692688,-0.086946643489,-6.643563317e-4,-8.217046459e-3
5.400310000000000,-7.696624009e-4,-8.208546258e-3,0.9961785901204,-0.086947479289,0.9961785901204,-0.086947479289,-6.644197482e-4,-8.217737249e-3
