Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
6.62013	-21.1137	-0.0350514
6.62013	-21.1122	-0.0350632
6.62013	-21.1108	-0.035075
6.62013	-21.1093	-0.0350868
6.62013	-21.1079	-0.0350986
6.62013	-21.1065	-0.0351104
6.62013	-21.105	-0.0351222
6.62014	-21.1036	-0.035134
6.62014	-21.1021	-0.0351458
6.62014	-21.1007	-0.0351576
6.62014	-21.0992	-0.0351695
6.62014	-21.0978	-0.0351813
6.62014	-21.0963	-0.0351932
6.62014	-21.0948	-0.035205
6.62014	-21.0934	-0.0352169
6.62014	-21.0919	-0.0352287
6.62014	-21.0905	-0.0352406
6.62014	-21.089	-0.0352525
6.62014	-21.0876	-0.0352644
6.62014	-21.0861	-0.0352762
6.62014	-21.0847	-0.0352881
6.62014	-21.0832	-0.0353
6.62014	-21.0818	-0.035312
6.62014	-21.0803	-0.0353239
6.62014	-21.0789	-0.0353358
6.62014	-21.0774	-0.0353477
6.62014	-21.076	-0.0353596
6.62014	-21.0745	-0.0353716
6.62014	-21.073	-0.0353835
6.62014	-21.0716	-0.0353955
6.62014	-21.0701	-0.0354074
6.62014	-21.0687	-0.0354194
6.62014	-21.0672	-0.0354314
6.62014	-21.0658	-0.0354434
6.62014	-21.0643	-0.0354553
6.62014	-21.0628	-0.0354673
6.62014	-21.0614	-0.0354793
6.62014	-21.0599	-0.0354913
6.62014	-21.0585	-0.0355033
6.62014	-21.057	-0.0355154
6.62014	-21.0556	-0.0355274
6.62015	-21.0541	-0.0355394
6.62015	-21.0526	-0.0355514
6.62015	-21.0512	-0.0355635
6.62015	-21.0497	-0.0355755
6.62015	-21.0483	-0.0355876
6.62015	-21.0468	-0.0355996
6.62015	-21.0453	-0.0356117
6.62015	-21.0439	-0.0356238
6.62015	-21.0424	-0.0356359
6.62015	-21.041	-0.035648
6.62015	-21.0395	-0.0356601
6.62015	-21.038	-0.0356722
6.62015	-21.0366	-0.0356843
6.62015	-21.0351	-0.0356964
6.62015	-21.0336	-0.0357085
6.62015	-21.0322	-0.0357206
6.62015	-21.0307	-0.0357328
6.62015	-21.0292	-0.0357449
6.62015	-21.0278	-0.035757
6.62015	-21.0263	-0.0357692
6.62015	-21.0249	-0.0357813
6.62015	-21.0234	-0.0357935
6.62015	-21.0219	-0.0358057
6.62015	-21.0205	-0.0358179
6.62015	-21.019	-0.03583
6.62015	-21.0175	-0.0358422
6.62015	-21.0161	-0.0358544
6.62015	-21.0146	-0.0358666
6.62015	-21.0131	-0.0358788
6.62015	-21.0117	-0.0358911
6.62015	-21.0102	-0.0359033
6.62015	-21.0087	-0.0359155
6.62015	-21.0073	-0.0359278
6.62016	-21.0058	-0.03594
6.62016	-21.0043	-0.0359523
6.62016	-21.0028	-0.0359645
6.62016	-21.0014	-0.0359768
6.62016	-20.9999	-0.035989
6.62016	-20.9984	-0.0360013
6.62016	-20.997	-0.0360136
6.62016	-20.9955	-0.0360259
6.62016	-20.994	-0.0360382
6.62016	-20.9926	-0.0360505
6.62016	-20.9911	-0.0360628
6.62016	-20.9896	-0.0360751
6.62016	-20.9881	-0.0360874
6.62016	-20.9867	-0.0360998
6.62016	-20.9852	-0.0361121
6.62016	-20.9837	-0.0361245
6.62016	-20.9822	-0.0361368
6.62016	-20.9808	-0.0361492
6.62016	-20.9793	-0.0361615
6.62016	-20.9778	-0.0361739
6.62016	-20.9763	-0.0361863
6.62016	-20.9749	-0.0361986
6.62016	-20.9734	-0.036211
6.62016	-20.9719	-0.0362234
6.62016	-20.9704	-0.0362358
6.62016	-20.969	-0.0362482
6.62016	-20.9675	-0.0362607
6.62016	-20.966	-0.0362731
6.62016	-20.9645	-0.0362855
6.62016	-20.9631	-0.036298
6.62016	-20.9616	-0.0363104
6.62016	-20.9601	-0.0363228
6.62016	-20.9586	-0.0363353
6.62017	-20.9572	-0.0363478
6.62017	-20.9557	-0.0363602
6.62017	-20.9542	-0.0363727
6.62017	-20.9527	-0.0363852
6.62017	-20.9512	-0.0363977
6.62017	-20.9498	-0.0364102
6.62017	-20.9483	-0.0364227
6.62017	-20.9468	-0.0364352
6.62017	-20.9453	-0.0364477
6.62017	-20.9438	-0.0364602
6.62017	-20.9424	-0.0364728
6.62017	-20.9409	-0.0364853
6.62017	-20.9394	-0.0364979
6.62017	-20.9379	-0.0365104
6.62017	-20.9364	-0.036523
6.62017	-20.9349	-0.0365355
6.62017	-20.9335	-0.0365481
6.62017	-20.932	-0.0365607
6.62017	-20.9305	-0.0365733
6.62017	-20.929	-0.0365859
6.62017	-20.9275	-0.0365985
6.62017	-20.926	-0.0366111
6.62017	-20.9246	-0.0366237
6.62017	-20.9231	-0.0366363
6.62017	-20.9216	-0.0366489
6.62017	-20.9201	-0.0366616
6.62017	-20.9186	-0.0366742
6.62017	-20.9171	-0.0366868
6.62017	-20.9156	-0.0366995
6.62017	-20.9142	-0.0367122
6.62017	-20.9127	-0.0367248
6.62017	-20.9112	-0.0367375
6.62017	-20.9097	-0.0367502
6.62017	-20.9082	-0.0367629
6.62018	-20.9067	-0.0367756
6.62018	-20.9052	-0.0367883
6.62018	-20.9037	-0.036801
6.62018	-20.9023	-0.0368137
6.62018	-20.9008	-0.0368264
6.62018	-20.8993	-0.0368392
6.62018	-20.8978	-0.0368519
6.62018	-20.8963	-0.0368646
6.62018	-20.8948	-0.0368774
6.62018	-20.8933	-0.0368901
6.62018	-20.8918	-0.0369029
6.62018	-20.8903	-0.0369157
6.62018	-20.8888	-0.0369285
6.62018	-20.8873	-0.0369412
6.62018	-20.8859	-0.036954
6.62018	-20.8844	-0.0369668
6.62018	-20.8829	-0.0369796
6.62018	-20.8814	-0.0369925
