D:\data\Sietse\Toy_modelV1_1_0_Fixed_Port_Zoom1.son DE_EMBEDDED PPC_Dim_will_be_squared=51.0 read_gap=8.0 read_line=20.0 read_gap2=7.5 O_coupler=12.0 Box_w=250.0
FREQUENCY (GHz) DB[S21]
5.0224,-0.000191225
5.0225,-0.000191237
5.0226,-0.00019125
5.0227,-0.000191263
5.0228,-0.000191276
5.0229,-0.000191289
5.023,-0.000191302
5.0231,-0.000191315
5.0232,-0.000191328
5.0233,-0.000191341
5.0234,-0.000191354
5.0235,-0.000191367
5.0236,-0.00019138
5.0237,-0.000191392
5.0238,-0.000191405
5.0239,-0.000191418
5.024,-0.000191431
5.0241,-0.000191444
5.0242,-0.000191457
5.0243,-0.00019147
5.0244,-0.000191483
5.0245,-0.000191496
5.0246,-0.000191509
5.0247,-0.000191522
5.0248,-0.000191535
5.0249,-0.000191548
5.025,-0.000191561
5.0251,-0.000191574
5.0252,-0.000191587
5.0253,-0.0001916
5.0254,-0.000191613
5.0255,-0.000191626
5.0256,-0.000191639
5.0257,-0.000191652
5.0258,-0.000191665
5.0259,-0.000191678
5.026,-0.000191691
5.0261,-0.000191704
5.0262,-0.000191717
5.0263,-0.00019173
5.0264,-0.000191743
5.0265,-0.000191756
5.0266,-0.000191769
5.0267,-0.000191782
5.0268,-0.000191795
5.0269,-0.000191808
5.027,-0.000191821
5.0271,-0.000191834
5.0272,-0.000191847
5.0273,-0.00019186
5.0274,-0.000191873
5.0275,-0.000191887
5.0276,-0.0001919
5.0277,-0.000191913
5.0278,-0.000191926
5.0279,-0.000191939
5.028,-0.000191952
5.0281,-0.000191965
5.0282,-0.000191978
5.0283,-0.000191991
5.0284,-0.000192004
5.0285,-0.000192017
5.0286,-0.00019203
5.0287,-0.000192044
5.0288,-0.000192057
5.0289,-0.00019207
5.029,-0.000192083
5.0291,-0.000192096
5.0292,-0.000192109
5.0293,-0.000192122
5.0294,-0.000192135
5.0295,-0.000192148
5.0296,-0.000192162
5.0297,-0.000192175
5.0298,-0.000192188
5.0299,-0.000192201
5.03,-0.000192214
5.0301,-0.000192227
5.0302,-0.00019224
5.0303,-0.000192254
5.0304,-0.000192267
5.0305,-0.00019228
5.0306,-0.000192293
5.0307,-0.000192306
5.0308,-0.000192319
5.0309,-0.000192333
5.031,-0.000192346
5.0311,-0.000192359
5.0312,-0.000192372
5.0313,-0.000192385
5.0314,-0.000192398
5.0315,-0.000192412
5.0316,-0.000192425
5.0317,-0.000192438
5.0318,-0.000192451
5.0319,-0.000192464
5.032,-0.000192478
5.0321,-0.000192491
5.0322,-0.000192504
5.0323,-0.000192517
5.0324,-0.000192531
5.0325,-0.000192544
5.0326,-0.000192557
5.0327,-0.00019257
5.0328,-0.000192583
5.0329,-0.000192597
5.033,-0.00019261
5.0331,-0.000192623
5.0332,-0.000192636
5.0333,-0.00019265
5.0334,-0.000192663
5.0335,-0.000192676
5.0336,-0.000192689
5.0337,-0.000192703
5.0338,-0.000192716
5.0339,-0.000192729
5.034,-0.000192743
5.0341,-0.000192756
5.0342,-0.000192769
5.0343,-0.000192782
5.0344,-0.000192796
5.0345,-0.000192809
5.0346,-0.000192822
5.0347,-0.000192836
5.0348,-0.000192849
5.0349,-0.000192862
5.035,-0.000192876
5.0351,-0.000192889
5.0352,-0.000192902
5.0353,-0.000192915
5.0354,-0.000192929
5.0355,-0.000192942
5.0356,-0.000192955
5.0357,-0.000192969
5.0358,-0.000192982
5.0359,-0.000192996
5.036,-0.000193009
5.0361,-0.000193022
5.0362,-0.000193036
5.0363,-0.000193049
5.0364,-0.000193062
5.0365,-0.000193076
5.0366,-0.000193089
5.0367,-0.000193102
5.0368,-0.000193116
5.0369,-0.000193129
5.037,-0.000193143
5.0371,-0.000193156
5.0372,-0.000193169
5.0373,-0.000193183
5.0374,-0.000193196
5.0375,-0.000193209
5.0376,-0.000193223
5.0377,-0.000193236
5.0378,-0.00019325
5.0379,-0.000193263
5.038,-0.000193277
5.0381,-0.00019329
5.0382,-0.000193303
5.0383,-0.000193317
5.0384,-0.00019333
5.0385,-0.000193344
5.0386,-0.000193357
5.0387,-0.000193371
5.0388,-0.000193384
5.0389,-0.000193397
5.039,-0.000193411
5.0391,-0.000193424
5.0392,-0.000193438
5.0393,-0.000193451
5.0394,-0.000193465
5.0395,-0.000193478
5.0396,-0.000193492
5.0397,-0.000193505
5.0398,-0.000193519
5.0399,-0.000193532
5.04,-0.000193546
5.0401,-0.000193559
5.0402,-0.000193573
5.0403,-0.000193586
5.0404,-0.0001936
5.0405,-0.000193613
5.0406,-0.000193627
5.0407,-0.00019364
5.0408,-0.000193654
5.0409,-0.000193667
5.041,-0.000193681
5.0411,-0.000193694
5.0412,-0.000193708
5.0413,-0.000193721
5.0414,-0.000193735
5.0415,-0.000193748
5.0416,-0.000193762
5.0417,-0.000193775
5.0418,-0.000193789
5.0419,-0.000193803
5.042,-0.000193816
5.0421,-0.00019383
5.0422,-0.000193843
5.0423,-0.000193857
5.0424,-0.00019387
5.0425,-0.000193884
5.0426,-0.000193898
5.0427,-0.000193911
5.0428,-0.000193925
5.0429,-0.000193938
5.043,-0.000193952
5.0431,-0.000193965
5.0432,-0.000193979
5.0433,-0.000193993
5.0434,-0.000194006
5.0435,-0.00019402
5.0436,-0.000194034
5.0437,-0.000194047
5.0438,-0.000194061
5.0439,-0.000194074
5.044,-0.000194088
5.0441,-0.000194102
5.0442,-0.000194115
5.0443,-0.000194129
5.0444,-0.000194143
5.0445,-0.000194156
5.0446,-0.00019417
5.0447,-0.000194184
5.0448,-0.000194197
5.0449,-0.000194211
5.045,-0.000194225
5.0451,-0.000194238
5.0452,-0.000194252
5.0453,-0.000194266
5.0454,-0.000194279
5.0455,-0.000194293
5.0456,-0.000194307
5.0457,-0.00019432
5.0458,-0.000194334
5.0459,-0.000194348
5.046,-0.000194362
5.0461,-0.000194375
5.0462,-0.000194389
5.0463,-0.000194403
5.0464,-0.000194416
5.0465,-0.00019443
5.0466,-0.000194444
5.0467,-0.000194458
5.0468,-0.000194471
5.0469,-0.000194485
5.047,-0.000194499
5.0471,-0.000194513
5.0472,-0.000194526
5.0473,-0.00019454
5.0474,-0.000194554
5.0475,-0.000194568
5.0476,-0.000194581
5.0477,-0.000194595
5.0478,-0.000194609
5.0479,-0.000194623
5.048,-0.000194636
5.0481,-0.00019465
5.0482,-0.000194664
5.0483,-0.000194678
5.0484,-0.000194692
5.0485,-0.000194705
5.0486,-0.000194719
5.0487,-0.000194733
5.0488,-0.000194747
5.0489,-0.000194761
5.049,-0.000194774
5.0491,-0.000194788
5.0492,-0.000194802
5.0493,-0.000194816
5.0494,-0.00019483
5.0495,-0.000194844
5.0496,-0.000194857
5.0497,-0.000194871
5.0498,-0.000194885
5.0499,-0.000194899
5.05,-0.000194913
5.0501,-0.000194927
5.0502,-0.000194941
5.0503,-0.000194954
5.0504,-0.000194968
5.0505,-0.000194982
5.0506,-0.000194996
5.0507,-0.00019501
5.0508,-0.000195024
5.0509,-0.000195038
5.051,-0.000195052
5.0511,-0.000195066
5.0512,-0.00019508
5.0513,-0.000195093
5.0514,-0.000195107
5.0515,-0.000195121
5.0516,-0.000195135
5.0517,-0.000195149
5.0518,-0.000195163
5.0519,-0.000195177
5.052,-0.000195191
5.0521,-0.000195205
5.0522,-0.000195219
5.0523,-0.000195233
5.0524,-0.000195247
5.0525,-0.000195261
5.0526,-0.000195275
5.0527,-0.000195289
5.0528,-0.000195303
5.0529,-0.000195317
5.053,-0.00019533
5.0531,-0.000195344
5.0532,-0.000195358
5.0533,-0.000195372
5.0534,-0.000195386
5.0535,-0.0001954
5.0536,-0.000195414
5.0537,-0.000195428
5.0538,-0.000195442
5.0539,-0.000195456
5.054,-0.00019547
5.0541,-0.000195484
5.0542,-0.000195499
5.0543,-0.000195513
5.0544,-0.000195527
5.0545,-0.000195541
5.0546,-0.000195555
5.0547,-0.000195569
5.0548,-0.000195583
5.0549,-0.000195597
5.055,-0.000195611
5.0551,-0.000195625
5.0552,-0.000195639
5.0553,-0.000195653
5.0554,-0.000195667
5.0555,-0.000195681
5.0556,-0.000195695
5.0557,-0.000195709
5.0558,-0.000195723
5.0559,-0.000195738
5.056,-0.000195752
5.0561,-0.000195766
5.0562,-0.00019578
5.0563,-0.000195794
5.0564,-0.000195808
5.0565,-0.000195822
5.0566,-0.000195836
5.0567,-0.00019585
5.0568,-0.000195865
5.0569,-0.000195879
5.057,-0.000195893
5.0571,-0.000195907
5.0572,-0.000195921
5.0573,-0.000195935
5.0574,-0.000195949
5.0575,-0.000195964
5.0576,-0.000195978
5.0577,-0.000195992
5.0578,-0.000196006
5.0579,-0.00019602
5.058,-0.000196034
5.0581,-0.000196049
5.0582,-0.000196063
5.0583,-0.000196077
5.0584,-0.000196091
5.0585,-0.000196105
5.0586,-0.00019612
5.0587,-0.000196134
5.0588,-0.000196148
