 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 02/22/2022 10:13:06
File Marker Date: 12/16/2021 23:57:11
PPC_Dim_will_be_squared = 50.0
PPCdistTL = 20.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 8.0
Box_w = 250.0
Lalu = 1000.0
O_coupler = 0.0
R 49.53430
Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
5.553000000000000,2.2113723515e-5,3.0443733361e-4,0.9967399093464,-0.080674485180,0.9967399093464,-0.080674485180,2.6050022877e-5,3.0410779549e-4
5.553000500000000,2.2102138693e-5,3.0433982715e-4,0.9967398981521,-0.080674590074,0.9967398981521,-0.080674590074,2.6040398463e-5,3.0401007574e-4
5.553001000000000,2.2090493295e-5,3.0424184125e-4,0.9967398868995,-0.080674695448,0.9967398868995,-0.080674695448,2.6030722049e-5,3.0391187481e-4
5.553001500000001,2.2078782327e-5,3.0414336261e-4,0.9967398755863,-0.080674801316,0.9967398755863,-0.080674801316,2.6020989965e-5,3.0381317992e-4
5.553002000000000,2.2067005245e-5,3.0404438751e-4,0.9967398642120,-0.080674907680,0.9967398642120,-0.080674907680,2.6011201736e-5,3.0371398733e-4
5.553002500000001,2.2055161491e-5,3.0394491218e-4,0.9967398527760,-0.080675014546,0.9967398527760,-0.080675014546,2.6001356883e-5,3.0361429327e-4
5.553003000000000,2.2043250506e-5,3.0384493283e-4,0.9967398412779,-0.080675121916,0.9967398412779,-0.080675121916,2.5991454922e-5,3.0351409394e-4
5.553003500000000,2.2031271721e-5,3.0374444561e-4,0.9967398297170,-0.080675229795,0.9967398297170,-0.080675229795,2.5981495362e-5,3.0341338548e-4
5.553004000000000,2.2019224562e-5,3.0364344665e-4,0.9967398180929,-0.080675338186,0.9967398180929,-0.080675338186,2.5971477707e-5,3.0331216400e-4
5.553004500000000,2.2007108451e-5,3.0354193203e-4,0.9967398064050,-0.080675447093,0.9967398064050,-0.080675447093,2.5961401457e-5,3.0321042557e-4
5.553005000000001,2.1994922802e-5,3.0343989780e-4,0.9967397946528,-0.080675556521,0.9967397946528,-0.080675556521,2.5951266104e-5,3.0310816624e-4
5.553005500000000,2.1982667018e-5,3.0333733995e-4,0.9967397828358,-0.080675666473,0.9967397828358,-0.080675666473,2.5941071135e-5,3.0300538199e-4
5.553006000000001,2.1970340502e-5,3.0323425445e-4,0.9967397709532,-0.080675776954,0.9967397709532,-0.080675776954,2.5930816031e-5,3.0290206877e-4
5.553006500000000,2.1957942646e-5,3.0313063721e-4,0.9967397590047,-0.080675887966,0.9967397590047,-0.080675887966,2.5920500268e-5,3.0279822248e-4
5.553007000000000,2.1945472838e-5,3.0302648413e-4,0.9967397469896,-0.080675999516,0.9967397469896,-0.080675999516,2.5910123314e-5,3.0269383900e-4
5.553007500000001,2.1932930455e-5,3.0292179101e-4,0.9967397349074,-0.080676111606,0.9967397349074,-0.080676111606,2.5899684634e-5,3.0258891414e-4
5.553008000000000,2.1920314871e-5,3.0281655367e-4,0.9967397227574,-0.080676224241,0.9967397227574,-0.080676224241,2.5889183683e-5,3.0248344369e-4
5.553008500000001,2.1907625451e-5,3.0271076785e-4,0.9967397105391,-0.080676337425,0.9967397105391,-0.080676337425,2.5878619914e-5,3.0237742338e-4
